SANM,Date
17.399999618530273,2013-10-18
17.850000381469727,2013-10-21
17.6200008392334,2013-10-22
17.219999313354492,2013-10-23
16.700000762939453,2013-10-24
17.139999389648438,2013-10-25
17.149999618530273,2013-10-28
15.0,2013-10-29
14.8100004196167,2013-10-30
14.5600004196167,2013-10-31
14.90999984741211,2013-11-01
15.520000457763672,2013-11-04
15.75,2013-11-05
15.479999542236328,2013-11-06
15.15999984741211,2013-11-07
15.359999656677246,2013-11-08
15.34000015258789,2013-11-11
15.430000305175781,2013-11-12
15.460000038146973,2013-11-13
15.1899995803833,2013-11-14
15.479999542236328,2013-11-15
15.479999542236328,2013-11-18
15.09000015258789,2013-11-19
15.130000114440918,2013-11-20
15.600000381469727,2013-11-21
15.569999694824219,2013-11-22
15.300000190734863,2013-11-25
15.470000267028809,2013-11-26
15.479999542236328,2013-11-27
15.479999542236328,2013-11-29
15.170000076293945,2013-12-02
14.989999771118164,2013-12-03
14.90999984741211,2013-12-04
15.210000038146973,2013-12-05
15.789999961853027,2013-12-06
15.710000038146973,2013-12-09
15.699999809265137,2013-12-10
15.319999694824219,2013-12-11
15.140000343322754,2013-12-12
15.25,2013-12-13
15.770000457763672,2013-12-16
16.18000030517578,2013-12-17
16.170000076293945,2013-12-18
16.209999084472656,2013-12-19
16.219999313354492,2013-12-20
16.299999237060547,2013-12-23
16.440000534057617,2013-12-24
16.489999771118164,2013-12-26
16.43000030517578,2013-12-27
16.56999969482422,2013-12-30
16.700000762939453,2013-12-31
16.440000534057617,2014-01-02
16.579999923706055,2014-01-03
16.280000686645508,2014-01-06
16.43000030517578,2014-01-07
16.5,2014-01-08
16.299999237060547,2014-01-09
16.209999084472656,2014-01-10
15.329999923706055,2014-01-13
15.5,2014-01-14
16.040000915527344,2014-01-15
15.729999542236328,2014-01-16
15.600000381469727,2014-01-17
15.960000038146973,2014-01-21
16.030000686645508,2014-01-22
15.84000015258789,2014-01-23
15.239999771118164,2014-01-24
14.800000190734863,2014-01-27
16.709999084472656,2014-01-28
16.389999389648438,2014-01-29
16.899999618530273,2014-01-30
16.719999313354492,2014-01-31
16.110000610351562,2014-02-03
15.979999542236328,2014-02-04
16.139999389648438,2014-02-05
16.540000915527344,2014-02-06
16.790000915527344,2014-02-07
16.709999084472656,2014-02-10
16.829999923706055,2014-02-11
16.889999389648438,2014-02-12
16.889999389648438,2014-02-13
16.799999237060547,2014-02-14
17.1299991607666,2014-02-18
16.93000030517578,2014-02-19
17.059999465942383,2014-02-20
16.979999542236328,2014-02-21
17.260000228881836,2014-02-24
17.1299991607666,2014-02-25
17.09000015258789,2014-02-26
17.030000686645508,2014-02-27
16.959999084472656,2014-02-28
17.0,2014-03-03
17.700000762939453,2014-03-04
17.600000381469727,2014-03-05
17.450000762939453,2014-03-06
17.3700008392334,2014-03-07
17.31999969482422,2014-03-10
17.059999465942383,2014-03-11
17.3700008392334,2014-03-12
16.84000015258789,2014-03-13
16.84000015258789,2014-03-14
17.059999465942383,2014-03-17
17.520000457763672,2014-03-18
17.610000610351562,2014-03-19
17.6299991607666,2014-03-20
17.940000534057617,2014-03-21
17.90999984741211,2014-03-24
17.81999969482422,2014-03-25
17.389999389648438,2014-03-26
17.270000457763672,2014-03-27
17.25,2014-03-28
17.450000762939453,2014-03-31
17.65999984741211,2014-04-01
17.760000228881836,2014-04-02
17.84000015258789,2014-04-03
17.350000381469727,2014-04-04
17.31999969482422,2014-04-07
17.68000030517578,2014-04-08
17.610000610351562,2014-04-09
17.350000381469727,2014-04-10
16.979999542236328,2014-04-11
16.68000030517578,2014-04-14
16.950000762939453,2014-04-15
17.1299991607666,2014-04-16
17.559999465942383,2014-04-17
17.8799991607666,2014-04-21
18.260000228881836,2014-04-22
20.899999618530273,2014-04-23
21.239999771118164,2014-04-24
21.030000686645508,2014-04-25
20.559999465942383,2014-04-28
20.110000610351562,2014-04-29
20.25,2014-04-30
20.309999465942383,2014-05-01
20.610000610351562,2014-05-02
20.790000915527344,2014-05-05
20.43000030517578,2014-05-06
20.479999542236328,2014-05-07
20.540000915527344,2014-05-08
20.65999984741211,2014-05-09
21.190000534057617,2014-05-12
20.93000030517578,2014-05-13
20.479999542236328,2014-05-14
20.350000381469727,2014-05-15
20.260000228881836,2014-05-16
20.540000915527344,2014-05-19
20.139999389648438,2014-05-20
20.1200008392334,2014-05-21
20.110000610351562,2014-05-22
20.31999969482422,2014-05-23
20.260000228881836,2014-05-27
20.229999542236328,2014-05-28
20.450000762939453,2014-05-29
20.350000381469727,2014-05-30
20.209999084472656,2014-06-02
20.239999771118164,2014-06-03
20.3700008392334,2014-06-04
20.850000381469727,2014-06-05
21.059999465942383,2014-06-06
21.68000030517578,2014-06-09
22.299999237060547,2014-06-10
22.469999313354492,2014-06-11
21.989999771118164,2014-06-12
21.709999084472656,2014-06-13
21.770000457763672,2014-06-16
22.149999618530273,2014-06-17
22.1299991607666,2014-06-18
22.3700008392334,2014-06-19
22.6200008392334,2014-06-20
22.610000610351562,2014-06-23
22.770000457763672,2014-06-24
22.850000381469727,2014-06-25
22.65999984741211,2014-06-26
22.81999969482422,2014-06-27
22.780000686645508,2014-06-30
23.209999084472656,2014-07-01
22.8799991607666,2014-07-02
23.200000762939453,2014-07-03
22.959999084472656,2014-07-07
22.719999313354492,2014-07-08
22.93000030517578,2014-07-09
22.790000915527344,2014-07-10
22.6200008392334,2014-07-11
22.649999618530273,2014-07-14
22.3799991607666,2014-07-15
21.899999618530273,2014-07-16
21.920000076293945,2014-07-17
22.549999237060547,2014-07-18
22.350000381469727,2014-07-21
24.0,2014-07-22
23.639999389648438,2014-07-23
23.440000534057617,2014-07-24
23.270000457763672,2014-07-25
23.75,2014-07-28
23.639999389648438,2014-07-29
23.719999313354492,2014-07-30
23.290000915527344,2014-07-31
22.989999771118164,2014-08-01
23.479999542236328,2014-08-04
23.360000610351562,2014-08-05
23.530000686645508,2014-08-06
23.34000015258789,2014-08-07
23.3700008392334,2014-08-08
23.6200008392334,2014-08-11
23.399999618530273,2014-08-12
23.610000610351562,2014-08-13
23.6299991607666,2014-08-14
23.860000610351562,2014-08-15
24.040000915527344,2014-08-18
24.0,2014-08-19
23.760000228881836,2014-08-20
23.940000534057617,2014-08-21
23.860000610351562,2014-08-22
23.81999969482422,2014-08-25
23.940000534057617,2014-08-26
23.690000534057617,2014-08-27
23.270000457763672,2014-08-28
23.479999542236328,2014-08-29
23.90999984741211,2014-09-02
24.459999084472656,2014-09-03
24.329999923706055,2014-09-04
24.100000381469727,2014-09-05
24.239999771118164,2014-09-08
24.280000686645508,2014-09-09
24.34000015258789,2014-09-10
24.729999542236328,2014-09-11
23.950000762939453,2014-09-12
23.549999237060547,2014-09-15
23.760000228881836,2014-09-16
23.510000228881836,2014-09-17
23.540000915527344,2014-09-18
22.84000015258789,2014-09-19
22.200000762939453,2014-09-22
21.979999542236328,2014-09-23
22.15999984741211,2014-09-24
21.479999542236328,2014-09-25
21.600000381469727,2014-09-26
21.3799991607666,2014-09-29
20.860000610351562,2014-09-30
20.760000228881836,2014-10-01
20.75,2014-10-02
20.809999465942383,2014-10-03
20.6200008392334,2014-10-06
20.139999389648438,2014-10-07
20.559999465942383,2014-10-08
19.799999237060547,2014-10-09
17.010000228881836,2014-10-10
17.040000915527344,2014-10-13
17.079999923706055,2014-10-14
17.25,2014-10-15
17.799999237060547,2014-10-16
18.079999923706055,2014-10-17
18.6299991607666,2014-10-20
19.020000457763672,2014-10-21
18.739999771118164,2014-10-22
19.239999771118164,2014-10-23
19.469999313354492,2014-10-24
19.360000610351562,2014-10-27
24.5,2014-10-28
24.489999771118164,2014-10-29
24.479999542236328,2014-10-30
25.06999969482422,2014-10-31
25.1200008392334,2014-11-03
25.219999313354492,2014-11-04
25.59000015258789,2014-11-05
25.829999923706055,2014-11-06
25.600000381469727,2014-11-07
25.389999389648438,2014-11-10
25.510000228881836,2014-11-11
25.059999465942383,2014-11-12
24.780000686645508,2014-11-13
25.1200008392334,2014-11-14
24.649999618530273,2014-11-17
24.6200008392334,2014-11-18
24.280000686645508,2014-11-19
24.579999923706055,2014-11-20
24.649999618530273,2014-11-21
24.950000762939453,2014-11-24
24.829999923706055,2014-11-25
24.940000534057617,2014-11-26
24.600000381469727,2014-11-28
24.1299991607666,2014-12-01
24.899999618530273,2014-12-02
24.979999542236328,2014-12-03
25.0,2014-12-04
25.059999465942383,2014-12-05
24.030000686645508,2014-12-08
24.8799991607666,2014-12-09
24.229999542236328,2014-12-10
24.31999969482422,2014-12-11
23.670000076293945,2014-12-12
23.639999389648438,2014-12-15
23.09000015258789,2014-12-16
23.350000381469727,2014-12-17
23.84000015258789,2014-12-18
22.8700008392334,2014-12-19
23.510000228881836,2014-12-22
23.450000762939453,2014-12-23
23.6200008392334,2014-12-24
23.84000015258789,2014-12-26
23.90999984741211,2014-12-29
23.780000686645508,2014-12-30
23.530000686645508,2014-12-31
23.3700008392334,2015-01-02
23.010000228881836,2015-01-05
22.6200008392334,2015-01-06
22.979999542236328,2015-01-07
23.59000015258789,2015-01-08
23.540000915527344,2015-01-09
23.459999084472656,2015-01-12
23.579999923706055,2015-01-13
23.25,2015-01-14
22.899999618530273,2015-01-15
23.5,2015-01-16
23.110000610351562,2015-01-20
22.889999389648438,2015-01-21
23.290000915527344,2015-01-22
23.040000915527344,2015-01-23
23.360000610351562,2015-01-26
20.969999313354492,2015-01-27
21.329999923706055,2015-01-28
21.729999542236328,2015-01-29
21.18000030517578,2015-01-30
20.8700008392334,2015-02-02
21.209999084472656,2015-02-03
21.1200008392334,2015-02-04
21.68000030517578,2015-02-05
21.969999313354492,2015-02-06
22.100000381469727,2015-02-09
22.3799991607666,2015-02-10
22.030000686645508,2015-02-11
22.43000030517578,2015-02-12
22.5,2015-02-13
22.56999969482422,2015-02-17
22.719999313354492,2015-02-18
22.75,2015-02-19
23.0,2015-02-20
22.850000381469727,2015-02-23
22.920000076293945,2015-02-24
22.90999984741211,2015-02-25
22.75,2015-02-26
22.700000762939453,2015-02-27
23.219999313354492,2015-03-02
22.950000762939453,2015-03-03
22.90999984741211,2015-03-04
22.729999542236328,2015-03-05
22.260000228881836,2015-03-06
22.3799991607666,2015-03-09
22.0,2015-03-10
22.440000534057617,2015-03-11
23.440000534057617,2015-03-12
23.93000030517578,2015-03-13
24.139999389648438,2015-03-16
24.25,2015-03-17
24.510000228881836,2015-03-18
24.389999389648438,2015-03-19
24.899999618530273,2015-03-20
24.950000762939453,2015-03-23
25.1200008392334,2015-03-24
23.75,2015-03-25
23.90999984741211,2015-03-26
23.799999237060547,2015-03-27
24.209999084472656,2015-03-30
24.190000534057617,2015-03-31
24.399999618530273,2015-04-01
24.350000381469727,2015-04-02
24.899999618530273,2015-04-06
24.100000381469727,2015-04-07
24.65999984741211,2015-04-08
24.6200008392334,2015-04-09
24.829999923706055,2015-04-10
24.780000686645508,2015-04-13
23.59000015258789,2015-04-14
23.719999313354492,2015-04-15
23.65999984741211,2015-04-16
23.139999389648438,2015-04-17
23.360000610351562,2015-04-20
20.690000534057617,2015-04-21
21.09000015258789,2015-04-22
20.84000015258789,2015-04-23
20.809999465942383,2015-04-24
20.770000457763672,2015-04-27
21.06999969482422,2015-04-28
20.850000381469727,2015-04-29
20.329999923706055,2015-04-30
21.110000610351562,2015-05-01
21.3799991607666,2015-05-04
20.889999389648438,2015-05-05
20.790000915527344,2015-05-06
20.899999618530273,2015-05-07
21.40999984741211,2015-05-08
21.3799991607666,2015-05-11
21.139999389648438,2015-05-12
21.459999084472656,2015-05-13
21.889999389648438,2015-05-14
21.5,2015-05-15
21.600000381469727,2015-05-18
21.440000534057617,2015-05-19
21.290000915527344,2015-05-20
21.309999465942383,2015-05-21
21.350000381469727,2015-05-22
21.049999237060547,2015-05-26
21.420000076293945,2015-05-27
21.440000534057617,2015-05-28
21.65999984741211,2015-05-29
21.780000686645508,2015-06-01
21.469999313354492,2015-06-02
21.6299991607666,2015-06-03
21.260000228881836,2015-06-04
21.489999771118164,2015-06-05
21.309999465942383,2015-06-08
21.40999984741211,2015-06-09
21.59000015258789,2015-06-10
21.639999389648438,2015-06-11
21.559999465942383,2015-06-12
21.309999465942383,2015-06-15
21.639999389648438,2015-06-16
21.530000686645508,2015-06-17
21.389999389648438,2015-06-18
21.850000381469727,2015-06-19
21.760000228881836,2015-06-22
21.969999313354492,2015-06-23
21.110000610351562,2015-06-24
20.950000762939453,2015-06-25
20.670000076293945,2015-06-26
20.0,2015-06-29
20.15999984741211,2015-06-30
20.200000762939453,2015-07-01
19.940000534057617,2015-07-02
19.459999084472656,2015-07-06
19.110000610351562,2015-07-07
18.90999984741211,2015-07-08
18.360000610351562,2015-07-09
18.6200008392334,2015-07-10
18.600000381469727,2015-07-13
19.239999771118164,2015-07-14
18.690000534057617,2015-07-15
18.81999969482422,2015-07-16
18.93000030517578,2015-07-17
19.030000686645508,2015-07-20
21.280000686645508,2015-07-21
21.520000457763672,2015-07-22
21.540000915527344,2015-07-23
21.229999542236328,2015-07-24
21.420000076293945,2015-07-27
21.489999771118164,2015-07-28
21.899999618530273,2015-07-29
21.81999969482422,2015-07-30
22.06999969482422,2015-07-31
21.190000534057617,2015-08-03
20.969999313354492,2015-08-04
21.139999389648438,2015-08-05
21.09000015258789,2015-08-06
20.989999771118164,2015-08-07
21.3799991607666,2015-08-10
21.59000015258789,2015-08-11
21.299999237060547,2015-08-12
21.1200008392334,2015-08-13
21.350000381469727,2015-08-14
21.399999618530273,2015-08-17
20.84000015258789,2015-08-18
20.459999084472656,2015-08-19
20.110000610351562,2015-08-20
19.31999969482422,2015-08-21
18.479999542236328,2015-08-24
18.309999465942383,2015-08-25
19.079999923706055,2015-08-26
19.3700008392334,2015-08-27
19.510000228881836,2015-08-28
19.239999771118164,2015-08-31
18.84000015258789,2015-09-01
19.309999465942383,2015-09-02
19.350000381469727,2015-09-03
18.959999084472656,2015-09-04
19.549999237060547,2015-09-08
19.450000762939453,2015-09-09
19.799999237060547,2015-09-10
19.84000015258789,2015-09-11
19.81999969482422,2015-09-14
20.239999771118164,2015-09-15
20.420000076293945,2015-09-16
20.6299991607666,2015-09-17
20.09000015258789,2015-09-18
20.43000030517578,2015-09-21
20.079999923706055,2015-09-22
20.010000228881836,2015-09-23
20.049999237060547,2015-09-24
20.770000457763672,2015-09-25
20.670000076293945,2015-09-28
20.809999465942383,2015-09-29
21.3700008392334,2015-09-30
21.200000762939453,2015-10-01
21.3700008392334,2015-10-02
22.3799991607666,2015-10-05
22.040000915527344,2015-10-06
22.43000030517578,2015-10-07
22.649999618530273,2015-10-08
22.649999618530273,2015-10-09
22.8700008392334,2015-10-12
23.309999465942383,2015-10-13
23.200000762939453,2015-10-14
23.770000457763672,2015-10-15
23.729999542236328,2015-10-16
23.690000534057617,2015-10-19
23.940000534057617,2015-10-20
22.969999313354492,2015-10-21
21.09000015258789,2015-10-22
20.989999771118164,2015-10-23
20.34000015258789,2015-10-26
20.450000762939453,2015-10-27
21.350000381469727,2015-10-28
20.709999084472656,2015-10-29
20.670000076293945,2015-10-30
20.969999313354492,2015-11-02
24.780000686645508,2015-11-03
24.3799991607666,2015-11-04
24.479999542236328,2015-11-05
24.690000534057617,2015-11-06
23.8700008392334,2015-11-09
23.829999923706055,2015-11-10
23.6299991607666,2015-11-11
23.260000228881836,2015-11-12
22.84000015258789,2015-11-13
23.260000228881836,2015-11-16
22.979999542236328,2015-11-17
23.270000457763672,2015-11-18
23.309999465942383,2015-11-19
23.190000534057617,2015-11-20
22.790000915527344,2015-11-23
22.65999984741211,2015-11-24
22.899999618530273,2015-11-25
23.110000610351562,2015-11-27
22.670000076293945,2015-11-30
23.030000686645508,2015-12-01
22.280000686645508,2015-12-02
21.850000381469727,2015-12-03
22.459999084472656,2015-12-04
21.950000762939453,2015-12-07
21.06999969482422,2015-12-08
20.770000457763672,2015-12-09
20.860000610351562,2015-12-10
20.520000457763672,2015-12-11
20.260000228881836,2015-12-14
20.959999084472656,2015-12-15
20.90999984741211,2015-12-16
21.25,2015-12-17
21.309999465942383,2015-12-18
20.920000076293945,2015-12-21
20.93000030517578,2015-12-22
21.579999923706055,2015-12-23
21.459999084472656,2015-12-24
21.329999923706055,2015-12-28
21.6200008392334,2015-12-29
21.1200008392334,2015-12-30
20.579999923706055,2015-12-31
20.399999618530273,2016-01-04
19.979999542236328,2016-01-05
19.440000534057617,2016-01-06
18.489999771118164,2016-01-07
18.06999969482422,2016-01-08
17.649999618530273,2016-01-11
17.690000534057617,2016-01-12
17.149999618530273,2016-01-13
17.309999465942383,2016-01-14
16.84000015258789,2016-01-15
16.760000228881836,2016-01-19
16.979999542236328,2016-01-20
16.969999313354492,2016-01-21
17.260000228881836,2016-01-22
17.3799991607666,2016-01-25
19.09000015258789,2016-01-26
18.850000381469727,2016-01-27
18.190000534057617,2016-01-28
18.739999771118164,2016-01-29
18.90999984741211,2016-02-01
18.59000015258789,2016-02-02
18.700000762939453,2016-02-03
19.440000534057617,2016-02-04
19.219999313354492,2016-02-05
19.43000030517578,2016-02-08
19.520000457763672,2016-02-09
19.670000076293945,2016-02-10
19.559999465942383,2016-02-11
19.829999923706055,2016-02-12
20.5,2016-02-16
20.059999465942383,2016-02-17
20.540000915527344,2016-02-18
20.420000076293945,2016-02-19
20.389999389648438,2016-02-22
20.389999389648438,2016-02-23
20.68000030517578,2016-02-24
20.829999923706055,2016-02-25
20.959999084472656,2016-02-26
20.600000381469727,2016-02-29
21.399999618530273,2016-03-01
21.049999237060547,2016-03-02
21.940000534057617,2016-03-03
21.440000534057617,2016-03-04
21.59000015258789,2016-03-07
21.06999969482422,2016-03-08
21.299999237060547,2016-03-09
21.40999984741211,2016-03-10
22.139999389648438,2016-03-11
21.700000762939453,2016-03-14
21.1299991607666,2016-03-15
21.3799991607666,2016-03-16
21.889999389648438,2016-03-17
22.18000030517578,2016-03-18
22.6200008392334,2016-03-21
23.079999923706055,2016-03-22
22.610000610351562,2016-03-23
22.639999389648438,2016-03-24
22.479999542236328,2016-03-28
