CIEN,Date
19.309999465942383,2015-03-31
19.15999984741211,2015-04-01
18.989999771118164,2015-04-02
19.280000686645508,2015-04-06
19.3799991607666,2015-04-07
19.610000610351562,2015-04-08
19.979999542236328,2015-04-09
19.860000610351562,2015-04-10
19.920000076293945,2015-04-13
21.3799991607666,2015-04-14
21.3700008392334,2015-04-15
21.610000610351562,2015-04-16
21.459999084472656,2015-04-17
21.850000381469727,2015-04-20
21.700000762939453,2015-04-21
21.969999313354492,2015-04-22
21.690000534057617,2015-04-23
22.170000076293945,2015-04-24
21.8700008392334,2015-04-27
22.350000381469727,2015-04-28
22.34000015258789,2015-04-29
21.299999237060547,2015-04-30
21.290000915527344,2015-05-01
21.6200008392334,2015-05-04
21.079999923706055,2015-05-05
21.09000015258789,2015-05-06
21.43000030517578,2015-05-07
22.059999465942383,2015-05-08
22.059999465942383,2015-05-11
22.030000686645508,2015-05-12
22.020000457763672,2015-05-13
22.329999923706055,2015-05-14
22.5,2015-05-15
22.850000381469727,2015-05-18
22.90999984741211,2015-05-19
23.09000015258789,2015-05-20
23.139999389648438,2015-05-21
23.239999771118164,2015-05-22
23.15999984741211,2015-05-26
23.760000228881836,2015-05-27
24.049999237060547,2015-05-28
24.1200008392334,2015-05-29
24.049999237060547,2015-06-01
24.200000762939453,2015-06-02
24.440000534057617,2015-06-03
24.639999389648438,2015-06-04
25.0,2015-06-05
24.6299991607666,2015-06-08
24.649999618530273,2015-06-09
25.190000534057617,2015-06-10
25.489999771118164,2015-06-11
25.639999389648438,2015-06-12
25.899999618530273,2015-06-15
25.610000610351562,2015-06-16
26.030000686645508,2015-06-17
25.969999313354492,2015-06-18
25.65999984741211,2015-06-19
25.479999542236328,2015-06-22
25.40999984741211,2015-06-23
25.040000915527344,2015-06-24
25.06999969482422,2015-06-25
24.3700008392334,2015-06-26
23.690000534057617,2015-06-29
23.68000030517578,2015-06-30
24.389999389648438,2015-07-01
24.079999923706055,2015-07-02
23.940000534057617,2015-07-06
23.84000015258789,2015-07-07
23.219999313354492,2015-07-08
23.270000457763672,2015-07-09
23.799999237060547,2015-07-10
24.290000915527344,2015-07-13
24.489999771118164,2015-07-14
24.31999969482422,2015-07-15
25.270000457763672,2015-07-16
25.59000015258789,2015-07-17
24.950000762939453,2015-07-20
25.530000686645508,2015-07-21
25.139999389648438,2015-07-22
25.59000015258789,2015-07-23
25.770000457763672,2015-07-24
25.020000457763672,2015-07-27
25.010000228881836,2015-07-28
24.860000610351562,2015-07-29
25.100000381469727,2015-07-30
25.450000762939453,2015-07-31
24.959999084472656,2015-08-03
24.65999984741211,2015-08-04
24.670000076293945,2015-08-05
23.920000076293945,2015-08-06
23.540000915527344,2015-08-07
23.600000381469727,2015-08-10
22.75,2015-08-11
23.56999969482422,2015-08-12
23.709999084472656,2015-08-13
23.559999465942383,2015-08-14
24.260000228881836,2015-08-17
23.6299991607666,2015-08-18
23.239999771118164,2015-08-19
21.6200008392334,2015-08-20
21.68000030517578,2015-08-21
20.559999465942383,2015-08-24
20.399999618530273,2015-08-25
22.329999923706055,2015-08-26
22.56999969482422,2015-08-27
22.860000610351562,2015-08-28
22.360000610351562,2015-08-31
22.0,2015-09-01
22.489999771118164,2015-09-02
22.979999542236328,2015-09-03
22.510000228881836,2015-09-04
22.940000534057617,2015-09-08
22.709999084472656,2015-09-09
22.520000457763672,2015-09-10
22.020000457763672,2015-09-11
21.90999984741211,2015-09-14
22.399999618530273,2015-09-15
22.690000534057617,2015-09-16
22.81999969482422,2015-09-17
22.1299991607666,2015-09-18
22.209999084472656,2015-09-21
21.59000015258789,2015-09-22
21.360000610351562,2015-09-23
20.940000534057617,2015-09-24
20.690000534057617,2015-09-25
20.299999237060547,2015-09-28
20.190000534057617,2015-09-29
20.719999313354492,2015-09-30
21.06999969482422,2015-10-01
22.0,2015-10-02
22.559999465942383,2015-10-05
22.479999542236328,2015-10-06
22.709999084472656,2015-10-07
22.700000762939453,2015-10-08
22.75,2015-10-09
22.59000015258789,2015-10-12
21.829999923706055,2015-10-13
22.34000015258789,2015-10-14
23.030000686645508,2015-10-15
22.920000076293945,2015-10-16
23.0,2015-10-19
23.299999237060547,2015-10-20
22.969999313354492,2015-10-21
23.530000686645508,2015-10-22
23.530000686645508,2015-10-23
24.600000381469727,2015-10-26
23.100000381469727,2015-10-27
24.15999984741211,2015-10-28
23.899999618530273,2015-10-29
24.139999389648438,2015-10-30
24.43000030517578,2015-11-02
24.549999237060547,2015-11-03
24.559999465942383,2015-11-04
24.489999771118164,2015-11-05
24.899999618530273,2015-11-06
24.43000030517578,2015-11-09
23.739999771118164,2015-11-10
23.75,2015-11-11
23.719999313354492,2015-11-12
23.8700008392334,2015-11-13
24.18000030517578,2015-11-16
24.1299991607666,2015-11-17
24.290000915527344,2015-11-18
23.979999542236328,2015-11-19
24.610000610351562,2015-11-20
24.889999389648438,2015-11-23
25.209999084472656,2015-11-24
25.190000534057617,2015-11-25
25.299999237060547,2015-11-27
25.040000915527344,2015-11-30
25.09000015258789,2015-12-01
24.760000228881836,2015-12-02
24.469999313354492,2015-12-03
25.049999237060547,2015-12-04
24.65999984741211,2015-12-07
24.350000381469727,2015-12-08
24.110000610351562,2015-12-09
20.040000915527344,2015-12-10
19.809999465942383,2015-12-11
19.280000686645508,2015-12-14
19.350000381469727,2015-12-15
19.299999237060547,2015-12-16
19.739999771118164,2015-12-17
19.799999237060547,2015-12-18
20.31999969482422,2015-12-21
20.399999618530273,2015-12-22
20.670000076293945,2015-12-23
20.700000762939453,2015-12-24
20.90999984741211,2015-12-28
21.209999084472656,2015-12-29
20.920000076293945,2015-12-30
20.690000534057617,2015-12-31
20.239999771118164,2016-01-04
20.049999237060547,2016-01-05
19.520000457763672,2016-01-06
18.6200008392334,2016-01-07
18.170000076293945,2016-01-08
18.15999984741211,2016-01-11
18.56999969482422,2016-01-12
18.34000015258789,2016-01-13
18.329999923706055,2016-01-14
18.020000457763672,2016-01-15
17.59000015258789,2016-01-19
17.34000015258789,2016-01-20
17.450000762939453,2016-01-21
17.989999771118164,2016-01-22
17.600000381469727,2016-01-25
18.040000915527344,2016-01-26
17.799999237060547,2016-01-27
17.280000686645508,2016-01-28
17.770000457763672,2016-01-29
17.940000534057617,2016-02-01
17.770000457763672,2016-02-02
18.59000015258789,2016-02-03
19.170000076293945,2016-02-04
18.6200008392334,2016-02-05
17.65999984741211,2016-02-08
17.790000915527344,2016-02-09
17.59000015258789,2016-02-10
17.5,2016-02-11
18.280000686645508,2016-02-12
19.290000915527344,2016-02-16
19.520000457763672,2016-02-17
19.3799991607666,2016-02-18
19.56999969482422,2016-02-19
20.020000457763672,2016-02-22
19.889999389648438,2016-02-23
20.65999984741211,2016-02-24
20.709999084472656,2016-02-25
20.75,2016-02-26
20.5,2016-02-29
21.0,2016-03-01
20.709999084472656,2016-03-02
16.989999771118164,2016-03-03
17.280000686645508,2016-03-04
16.959999084472656,2016-03-07
16.6299991607666,2016-03-08
17.450000762939453,2016-03-09
17.1299991607666,2016-03-10
17.549999237060547,2016-03-11
17.549999237060547,2016-03-14
16.93000030517578,2016-03-15
17.280000686645508,2016-03-16
18.010000228881836,2016-03-17
18.209999084472656,2016-03-18
18.209999084472656,2016-03-21
18.90999984741211,2016-03-22
18.309999465942383,2016-03-23
18.56999969482422,2016-03-24
18.280000686645508,2016-03-28
18.8700008392334,2016-03-29
18.760000228881836,2016-03-30
19.020000457763672,2016-03-31
18.850000381469727,2016-04-01
18.649999618530273,2016-04-04
18.329999923706055,2016-04-05
18.639999389648438,2016-04-06
17.709999084472656,2016-04-07
18.209999084472656,2016-04-08
17.899999618530273,2016-04-11
17.469999313354492,2016-04-12
17.959999084472656,2016-04-13
17.940000534057617,2016-04-14
17.799999237060547,2016-04-15
17.799999237060547,2016-04-18
17.270000457763672,2016-04-19
17.09000015258789,2016-04-20
16.670000076293945,2016-04-21
17.100000381469727,2016-04-22
16.889999389648438,2016-04-25
17.350000381469727,2016-04-26
17.399999618530273,2016-04-27
16.6299991607666,2016-04-28
16.829999923706055,2016-04-29
16.809999465942383,2016-05-02
16.489999771118164,2016-05-03
16.059999465942383,2016-05-04
16.020000457763672,2016-05-05
16.260000228881836,2016-05-06
16.15999984741211,2016-05-09
16.149999618530273,2016-05-10
16.239999771118164,2016-05-11
15.829999923706055,2016-05-12
15.729999542236328,2016-05-13
15.859999656677246,2016-05-16
16.15999984741211,2016-05-17
16.309999465942383,2016-05-18
15.890000343322754,2016-05-19
16.100000381469727,2016-05-20
16.290000915527344,2016-05-23
16.81999969482422,2016-05-24
16.84000015258789,2016-05-25
16.860000610351562,2016-05-26
17.200000762939453,2016-05-27
17.459999084472656,2016-05-31
17.760000228881836,2016-06-01
20.030000686645508,2016-06-02
21.030000686645508,2016-06-03
21.270000457763672,2016-06-06
21.75,2016-06-07
21.68000030517578,2016-06-08
21.610000610351562,2016-06-09
21.1200008392334,2016-06-10
20.860000610351562,2016-06-13
20.90999984741211,2016-06-14
20.860000610351562,2016-06-15
20.989999771118164,2016-06-16
20.649999618530273,2016-06-17
20.639999389648438,2016-06-20
20.299999237060547,2016-06-21
20.110000610351562,2016-06-22
20.59000015258789,2016-06-23
19.110000610351562,2016-06-24
17.950000762939453,2016-06-27
18.34000015258789,2016-06-28
18.639999389648438,2016-06-29
18.75,2016-06-30
18.469999313354492,2016-07-01
18.0,2016-07-05
18.09000015258789,2016-07-06
18.3700008392334,2016-07-07
19.09000015258789,2016-07-08
19.389999389648438,2016-07-11
19.950000762939453,2016-07-12
19.68000030517578,2016-07-13
19.479999542236328,2016-07-14
20.0,2016-07-15
20.170000076293945,2016-07-18
20.010000228881836,2016-07-19
20.260000228881836,2016-07-20
19.940000534057617,2016-07-21
20.079999923706055,2016-07-22
20.309999465942383,2016-07-25
20.520000457763672,2016-07-26
20.40999984741211,2016-07-27
19.389999389648438,2016-07-28
19.190000534057617,2016-07-29
19.239999771118164,2016-08-01
18.760000228881836,2016-08-02
19.530000686645508,2016-08-03
19.709999084472656,2016-08-04
20.219999313354492,2016-08-05
19.979999542236328,2016-08-08
20.280000686645508,2016-08-09
20.5,2016-08-10
20.600000381469727,2016-08-11
20.809999465942383,2016-08-12
21.31999969482422,2016-08-15
21.8799991607666,2016-08-16
21.260000228881836,2016-08-17
21.5,2016-08-18
21.579999923706055,2016-08-19
21.8700008392334,2016-08-22
21.93000030517578,2016-08-23
21.8799991607666,2016-08-24
21.799999237060547,2016-08-25
21.639999389648438,2016-08-26
21.670000076293945,2016-08-29
21.729999542236328,2016-08-30
21.450000762939453,2016-08-31
23.170000076293945,2016-09-01
22.889999389648438,2016-09-02
22.979999542236328,2016-09-06
22.75,2016-09-07
22.18000030517578,2016-09-08
21.65999984741211,2016-09-09
21.84000015258789,2016-09-12
21.290000915527344,2016-09-13
21.079999923706055,2016-09-14
21.15999984741211,2016-09-15
21.239999771118164,2016-09-16
21.770000457763672,2016-09-19
21.459999084472656,2016-09-20
21.829999923706055,2016-09-21
22.260000228881836,2016-09-22
22.15999984741211,2016-09-23
22.030000686645508,2016-09-26
22.649999618530273,2016-09-27
22.40999984741211,2016-09-28
21.950000762939453,2016-09-29
21.799999237060547,2016-09-30
21.299999237060547,2016-10-03
21.190000534057617,2016-10-04
21.950000762939453,2016-10-05
22.670000076293945,2016-10-06
22.329999923706055,2016-10-07
22.31999969482422,2016-10-10
21.420000076293945,2016-10-11
20.959999084472656,2016-10-12
20.84000015258789,2016-10-13
20.799999237060547,2016-10-14
20.209999084472656,2016-10-17
20.34000015258789,2016-10-18
20.649999618530273,2016-10-19
20.1200008392334,2016-10-20
19.93000030517578,2016-10-21
20.049999237060547,2016-10-24
19.889999389648438,2016-10-25
20.389999389648438,2016-10-26
19.549999237060547,2016-10-27
19.510000228881836,2016-10-28
19.3799991607666,2016-10-31
19.209999084472656,2016-11-01
19.34000015258789,2016-11-02
19.270000457763672,2016-11-03
19.25,2016-11-04
20.34000015258789,2016-11-07
20.510000228881836,2016-11-08
20.899999618530273,2016-11-09
21.18000030517578,2016-11-10
21.739999771118164,2016-11-11
22.5,2016-11-14
22.639999389648438,2016-11-15
22.530000686645508,2016-11-16
21.959999084472656,2016-11-17
21.93000030517578,2016-11-18
21.950000762939453,2016-11-21
21.950000762939453,2016-11-22
22.280000686645508,2016-11-23
22.450000762939453,2016-11-25
21.43000030517578,2016-11-28
21.65999984741211,2016-11-29
21.450000762939453,2016-11-30
20.75,2016-12-01
20.450000762939453,2016-12-02
21.15999984741211,2016-12-05
21.0,2016-12-06
21.600000381469727,2016-12-07
24.8700008392334,2016-12-08
24.670000076293945,2016-12-09
23.989999771118164,2016-12-12
23.899999618530273,2016-12-13
23.690000534057617,2016-12-14
23.780000686645508,2016-12-15
23.270000457763672,2016-12-16
24.049999237060547,2016-12-19
24.84000015258789,2016-12-20
24.809999465942383,2016-12-21
24.530000686645508,2016-12-22
24.6299991607666,2016-12-23
24.90999984741211,2016-12-27
24.239999771118164,2016-12-28
24.479999542236328,2016-12-29
24.40999984741211,2016-12-30
24.43000030517578,2017-01-03
24.739999771118164,2017-01-04
24.299999237060547,2017-01-05
24.200000762939453,2017-01-06
24.229999542236328,2017-01-09
24.100000381469727,2017-01-10
24.389999389648438,2017-01-11
24.1200008392334,2017-01-12
24.530000686645508,2017-01-13
23.719999313354492,2017-01-17
23.950000762939453,2017-01-18
24.059999465942383,2017-01-19
24.040000915527344,2017-01-20
23.940000534057617,2017-01-23
24.649999618530273,2017-01-24
25.18000030517578,2017-01-25
24.899999618530273,2017-01-26
24.610000610351562,2017-01-27
24.329999923706055,2017-01-30
24.34000015258789,2017-01-31
24.079999923706055,2017-02-01
24.459999084472656,2017-02-02
24.56999969482422,2017-02-03
24.1200008392334,2017-02-06
24.059999465942383,2017-02-07
24.219999313354492,2017-02-08
24.3799991607666,2017-02-09
24.979999542236328,2017-02-10
25.540000915527344,2017-02-13
25.6299991607666,2017-02-14
25.3700008392334,2017-02-15
25.450000762939453,2017-02-16
25.600000381469727,2017-02-17
25.899999618530273,2017-02-21
25.809999465942383,2017-02-22
25.690000534057617,2017-02-23
25.75,2017-02-24
26.290000915527344,2017-02-27
26.34000015258789,2017-02-28
26.40999984741211,2017-03-01
26.389999389648438,2017-03-02
26.100000381469727,2017-03-03
25.799999237060547,2017-03-06
26.170000076293945,2017-03-07
23.969999313354492,2017-03-08
23.690000534057617,2017-03-09
23.65999984741211,2017-03-10
23.270000457763672,2017-03-13
22.850000381469727,2017-03-14
23.739999771118164,2017-03-15
23.579999923706055,2017-03-16
23.780000686645508,2017-03-17
23.739999771118164,2017-03-20
23.530000686645508,2017-03-21
23.760000228881836,2017-03-22
23.639999389648438,2017-03-23
23.610000610351562,2017-03-24
23.670000076293945,2017-03-27
23.510000228881836,2017-03-28
23.329999923706055,2017-03-29
23.729999542236328,2017-03-30
23.610000610351562,2017-03-31
23.06999969482422,2017-04-03
22.760000228881836,2017-04-04
22.0,2017-04-05
22.06999969482422,2017-04-06
21.959999084472656,2017-04-07
21.93000030517578,2017-04-10
21.84000015258789,2017-04-11
21.600000381469727,2017-04-12
21.65999984741211,2017-04-13
21.84000015258789,2017-04-17
22.170000076293945,2017-04-18
21.709999084472656,2017-04-19
21.8799991607666,2017-04-20
21.770000457763672,2017-04-21
22.450000762939453,2017-04-24
23.079999923706055,2017-04-25
23.139999389648438,2017-04-26
23.149999618530273,2017-04-27
22.90999984741211,2017-04-28
22.90999984741211,2017-05-01
22.690000534057617,2017-05-02
22.670000076293945,2017-05-03
22.790000915527344,2017-05-04
23.059999465942383,2017-05-05
23.1200008392334,2017-05-08
23.479999542236328,2017-05-09
23.639999389648438,2017-05-10
23.540000915527344,2017-05-11
23.639999389648438,2017-05-12
24.09000015258789,2017-05-15
24.219999313354492,2017-05-16
23.030000686645508,2017-05-17
22.68000030517578,2017-05-18
22.950000762939453,2017-05-19
24.420000076293945,2017-05-22
24.350000381469727,2017-05-23
23.329999923706055,2017-05-24
23.290000915527344,2017-05-25
23.799999237060547,2017-05-26
23.59000015258789,2017-05-30
23.479999542236328,2017-05-31
27.190000534057617,2017-06-01
27.5,2017-06-02
26.799999237060547,2017-06-05
26.559999465942383,2017-06-06
26.600000381469727,2017-06-07
26.25,2017-06-08
25.3700008392334,2017-06-09
25.389999389648438,2017-06-12
25.75,2017-06-13
25.440000534057617,2017-06-14
25.600000381469727,2017-06-15
25.43000030517578,2017-06-16
25.920000076293945,2017-06-19
25.459999084472656,2017-06-20
25.520000457763672,2017-06-21
25.940000534057617,2017-06-22
26.420000076293945,2017-06-23
26.15999984741211,2017-06-26
25.770000457763672,2017-06-27
26.299999237060547,2017-06-28
25.40999984741211,2017-06-29
25.020000457763672,2017-06-30
25.190000534057617,2017-07-03
25.190000534057617,2017-07-05
24.940000534057617,2017-07-06
25.579999923706055,2017-07-07
25.8700008392334,2017-07-10
25.899999618530273,2017-07-11
25.979999542236328,2017-07-12
25.799999237060547,2017-07-13
25.670000076293945,2017-07-14
25.360000610351562,2017-07-17
24.969999313354492,2017-07-18
25.579999923706055,2017-07-19
25.84000015258789,2017-07-20
26.100000381469727,2017-07-21
26.510000228881836,2017-07-24
26.799999237060547,2017-07-25
26.059999465942383,2017-07-26
25.610000610351562,2017-07-27
25.43000030517578,2017-07-28
25.75,2017-07-31
25.989999771118164,2017-08-01
25.809999465942383,2017-08-02
25.639999389648438,2017-08-03
24.850000381469727,2017-08-04
25.18000030517578,2017-08-07
25.40999984741211,2017-08-08
24.940000534057617,2017-08-09
23.989999771118164,2017-08-10
24.170000076293945,2017-08-11
24.68000030517578,2017-08-14
24.31999969482422,2017-08-15
24.1200008392334,2017-08-16
23.510000228881836,2017-08-17
