SRCL,Date
69.54000091552734,2021-07-28
70.56999969482422,2021-07-29
70.55000305175781,2021-07-30
71.06999969482422,2021-08-02
71.30000305175781,2021-08-03
69.75,2021-08-04
70.41999816894531,2021-08-05
67.16000366210938,2021-08-06
66.54000091552734,2021-08-09
67.2300033569336,2021-08-10
67.54000091552734,2021-08-11
66.88999938964844,2021-08-12
66.72000122070312,2021-08-13
65.29000091552734,2021-08-16
65.62999725341797,2021-08-17
65.4800033569336,2021-08-18
66.91999816894531,2021-08-19
66.43000030517578,2021-08-20
66.37000274658203,2021-08-23
66.19000244140625,2021-08-24
67.04000091552734,2021-08-25
67.51000213623047,2021-08-26
68.54000091552734,2021-08-27
68.52999877929688,2021-08-30
69.5999984741211,2021-08-31
69.4000015258789,2021-09-01
70.4800033569336,2021-09-02
69.19999694824219,2021-09-03
69.33999633789062,2021-09-07
70.91999816894531,2021-09-08
70.91000366210938,2021-09-09
70.91000366210938,2021-09-10
70.4000015258789,2021-09-13
68.88999938964844,2021-09-14
69.0199966430664,2021-09-15
68.54000091552734,2021-09-16
67.80999755859375,2021-09-17
66.95999908447266,2021-09-20
68.18000030517578,2021-09-21
68.13999938964844,2021-09-22
68.87999725341797,2021-09-23
69.2300033569336,2021-09-24
69.61000061035156,2021-09-27
68.76000213623047,2021-09-28
69.33999633789062,2021-09-29
67.97000122070312,2021-09-30
69.1500015258789,2021-10-01
68.91000366210938,2021-10-04
68.69000244140625,2021-10-05
67.23999786376953,2021-10-06
67.83999633789062,2021-10-07
67.88999938964844,2021-10-08
66.91999816894531,2021-10-11
67.48999786376953,2021-10-12
67.94000244140625,2021-10-13
68.06999969482422,2021-10-14
68.19999694824219,2021-10-15
68.33999633789062,2021-10-18
69.01000213623047,2021-10-19
69.08000183105469,2021-10-20
69.69999694824219,2021-10-21
69.94999694824219,2021-10-22
68.43000030517578,2021-10-25
67.87000274658203,2021-10-26
66.3499984741211,2021-10-27
67.01000213623047,2021-10-28
66.91999816894531,2021-10-29
67.8499984741211,2021-11-01
64.05999755859375,2021-11-02
60.22999954223633,2021-11-03
61.040000915527344,2021-11-04
60.470001220703125,2021-11-05
61.52000045776367,2021-11-08
60.869998931884766,2021-11-09
62.95000076293945,2021-11-10
62.56999969482422,2021-11-11
62.2400016784668,2021-11-12
62.2599983215332,2021-11-15
62.630001068115234,2021-11-16
62.119998931884766,2021-11-17
60.560001373291016,2021-11-18
60.720001220703125,2021-11-19
60.25,2021-11-22
60.58000183105469,2021-11-23
60.81999969482422,2021-11-24
60.43000030517578,2021-11-26
60.060001373291016,2021-11-29
56.5,2021-11-30
56.59000015258789,2021-12-01
58.31999969482422,2021-12-02
57.33000183105469,2021-12-03
58.08000183105469,2021-12-06
58.16999816894531,2021-12-07
58.790000915527344,2021-12-08
58.68000030517578,2021-12-09
59.099998474121094,2021-12-10
58.95000076293945,2021-12-13
59.20000076293945,2021-12-14
58.79999923706055,2021-12-15
58.189998626708984,2021-12-16
58.45000076293945,2021-12-17
56.45000076293945,2021-12-20
57.31999969482422,2021-12-21
57.61000061035156,2021-12-22
58.540000915527344,2021-12-23
59.83000183105469,2021-12-27
60.33000183105469,2021-12-28
59.47999954223633,2021-12-29
59.5099983215332,2021-12-30
59.63999938964844,2021-12-31
59.599998474121094,2022-01-03
60.77000045776367,2022-01-04
59.13999938964844,2022-01-05
58.720001220703125,2022-01-06
58.91999816894531,2022-01-07
59.31999969482422,2022-01-10
59.310001373291016,2022-01-11
59.150001525878906,2022-01-12
59.0099983215332,2022-01-13
59.279998779296875,2022-01-14
58.63999938964844,2022-01-18
58.209999084472656,2022-01-19
57.470001220703125,2022-01-20
57.900001525878906,2022-01-21
58.34000015258789,2022-01-24
56.599998474121094,2022-01-25
55.779998779296875,2022-01-26
55.689998626708984,2022-01-27
57.220001220703125,2022-01-28
58.7400016784668,2022-01-31
59.349998474121094,2022-02-01
59.970001220703125,2022-02-02
58.599998474121094,2022-02-03
58.29999923706055,2022-02-04
58.040000915527344,2022-02-07
58.970001220703125,2022-02-08
59.97999954223633,2022-02-09
58.900001525878906,2022-02-10
58.86000061035156,2022-02-11
58.290000915527344,2022-02-14
59.68000030517578,2022-02-15
59.95000076293945,2022-02-16
58.95000076293945,2022-02-17
58.060001373291016,2022-02-18
57.61000061035156,2022-02-22
56.720001220703125,2022-02-23
56.029998779296875,2022-02-24
57.81999969482422,2022-02-25
58.36000061035156,2022-02-28
58.25,2022-03-01
58.11000061035156,2022-03-02
59.18000030517578,2022-03-03
58.04999923706055,2022-03-04
54.90999984741211,2022-03-07
54.7599983215332,2022-03-08
56.689998626708984,2022-03-09
55.84000015258789,2022-03-10
55.439998626708984,2022-03-11
55.790000915527344,2022-03-14
56.91999816894531,2022-03-15
56.70000076293945,2022-03-16
56.68000030517578,2022-03-17
56.4900016784668,2022-03-18
56.150001525878906,2022-03-21
56.65999984741211,2022-03-22
56.2400016784668,2022-03-23
56.34000015258789,2022-03-24
57.0,2022-03-25
57.0,2022-03-28
59.0,2022-03-29
59.369998931884766,2022-03-30
58.91999816894531,2022-03-31
58.95000076293945,2022-04-01
58.7599983215332,2022-04-04
58.02000045776367,2022-04-05
57.90999984741211,2022-04-06
57.880001068115234,2022-04-07
58.31999969482422,2022-04-08
57.65999984741211,2022-04-11
56.33000183105469,2022-04-12
56.349998474121094,2022-04-13
55.380001068115234,2022-04-14
54.650001525878906,2022-04-18
56.36000061035156,2022-04-19
56.349998474121094,2022-04-20
55.560001373291016,2022-04-21
53.40999984741211,2022-04-22
55.029998779296875,2022-04-25
54.779998779296875,2022-04-26
56.349998474121094,2022-04-27
51.45000076293945,2022-04-28
50.189998626708984,2022-04-29
49.0,2022-05-02
48.630001068115234,2022-05-03
49.45000076293945,2022-05-04
48.09000015258789,2022-05-05
48.459999084472656,2022-05-06
47.16999816894531,2022-05-09
46.529998779296875,2022-05-10
46.2599983215332,2022-05-11
46.02000045776367,2022-05-12
46.04999923706055,2022-05-13
45.91999816894531,2022-05-16
47.47999954223633,2022-05-17
47.369998931884766,2022-05-18
47.630001068115234,2022-05-19
48.599998474121094,2022-05-20
48.68000030517578,2022-05-23
48.439998626708984,2022-05-24
48.5,2022-05-25
49.52000045776367,2022-05-26
49.939998626708984,2022-05-27
50.54999923706055,2022-05-31
49.09000015258789,2022-06-01
50.220001220703125,2022-06-02
49.560001373291016,2022-06-03
49.7599983215332,2022-06-06
50.400001525878906,2022-06-07
48.88999938964844,2022-06-08
47.349998474121094,2022-06-09
46.400001525878906,2022-06-10
44.310001373291016,2022-06-13
43.06999969482422,2022-06-14
42.56999969482422,2022-06-15
41.25,2022-06-16
42.36000061035156,2022-06-17
41.11000061035156,2022-06-21
40.900001525878906,2022-06-22
40.88999938964844,2022-06-23
42.61000061035156,2022-06-24
43.29999923706055,2022-06-27
43.75,2022-06-28
43.36000061035156,2022-06-29
43.849998474121094,2022-06-30
44.369998931884766,2022-07-01
44.54999923706055,2022-07-05
44.22999954223633,2022-07-06
44.560001373291016,2022-07-07
44.61000061035156,2022-07-08
44.09000015258789,2022-07-11
43.650001525878906,2022-07-12
43.2599983215332,2022-07-13
43.119998931884766,2022-07-14
43.68000030517578,2022-07-15
42.72999954223633,2022-07-18
44.25,2022-07-19
44.86000061035156,2022-07-20
44.95000076293945,2022-07-21
44.880001068115234,2022-07-22
44.91999816894531,2022-07-25
45.77000045776367,2022-07-26
46.0,2022-07-27
46.630001068115234,2022-07-28
46.869998931884766,2022-07-29
48.15999984741211,2022-08-01
47.66999816894531,2022-08-02
48.290000915527344,2022-08-03
47.25,2022-08-04
50.529998779296875,2022-08-05
52.400001525878906,2022-08-08
51.279998779296875,2022-08-09
52.29999923706055,2022-08-10
52.58000183105469,2022-08-11
53.43000030517578,2022-08-12
53.869998931884766,2022-08-15
55.040000915527344,2022-08-16
54.130001068115234,2022-08-17
53.79999923706055,2022-08-18
53.20000076293945,2022-08-19
51.63999938964844,2022-08-22
51.470001220703125,2022-08-23
52.06999969482422,2022-08-24
52.90999984741211,2022-08-25
51.40999984741211,2022-08-26
50.58000183105469,2022-08-29
50.689998626708984,2022-08-30
50.09000015258789,2022-08-31
49.7400016784668,2022-09-01
49.369998931884766,2022-09-02
49.150001525878906,2022-09-06
50.5,2022-09-07
50.599998474121094,2022-09-08
51.27000045776367,2022-09-09
52.09000015258789,2022-09-12
50.13999938964844,2022-09-13
50.310001373291016,2022-09-14
50.4900016784668,2022-09-15
49.40999984741211,2022-09-16
49.650001525878906,2022-09-19
47.959999084472656,2022-09-20
47.27000045776367,2022-09-21
45.290000915527344,2022-09-22
44.599998474121094,2022-09-23
43.47999954223633,2022-09-26
42.939998626708984,2022-09-27
43.68000030517578,2022-09-28
43.02000045776367,2022-09-29
42.11000061035156,2022-09-30
43.060001373291016,2022-10-03
44.29999923706055,2022-10-04
44.5099983215332,2022-10-05
43.61000061035156,2022-10-06
42.43000030517578,2022-10-07
41.849998474121094,2022-10-10
41.22999954223633,2022-10-11
40.849998474121094,2022-10-12
41.7400016784668,2022-10-13
40.869998931884766,2022-10-14
40.84000015258789,2022-10-17
42.15999984741211,2022-10-18
41.33000183105469,2022-10-19
40.7400016784668,2022-10-20
41.220001220703125,2022-10-21
41.810001373291016,2022-10-24
43.5099983215332,2022-10-25
43.7400016784668,2022-10-26
43.36000061035156,2022-10-27
44.16999816894531,2022-10-28
44.58000183105469,2022-10-31
44.56999969482422,2022-11-01
42.439998626708984,2022-11-02
45.2400016784668,2022-11-03
46.81999969482422,2022-11-04
48.16999816894531,2022-11-07
49.59000015258789,2022-11-08
48.20000076293945,2022-11-09
51.029998779296875,2022-11-10
51.79999923706055,2022-11-11
51.25,2022-11-14
51.27000045776367,2022-11-15
50.88999938964844,2022-11-16
49.2599983215332,2022-11-17
49.75,2022-11-18
49.9900016784668,2022-11-21
51.45000076293945,2022-11-22
51.5,2022-11-23
51.369998931884766,2022-11-25
50.65999984741211,2022-11-28
50.849998474121094,2022-11-29
52.130001068115234,2022-11-30
52.91999816894531,2022-12-01
53.81999969482422,2022-12-02
52.59000015258789,2022-12-05
51.59000015258789,2022-12-06
50.91999816894531,2022-12-07
51.189998626708984,2022-12-08
50.84000015258789,2022-12-09
51.349998474121094,2022-12-12
51.9900016784668,2022-12-13
51.7599983215332,2022-12-14
50.650001525878906,2022-12-15
50.029998779296875,2022-12-16
49.310001373291016,2022-12-19
49.619998931884766,2022-12-20
50.779998779296875,2022-12-21
49.279998779296875,2022-12-22
49.959999084472656,2022-12-23
50.18000030517578,2022-12-27
48.91999816894531,2022-12-28
50.029998779296875,2022-12-29
49.88999938964844,2022-12-30
50.7400016784668,2023-01-03
50.900001525878906,2023-01-04
50.45000076293945,2023-01-05
51.7400016784668,2023-01-06
51.95000076293945,2023-01-09
52.099998474121094,2023-01-10
52.81999969482422,2023-01-11
51.939998626708984,2023-01-12
52.84000015258789,2023-01-13
52.97999954223633,2023-01-17
52.66999816894531,2023-01-18
52.06999969482422,2023-01-19
52.81999969482422,2023-01-20
53.349998474121094,2023-01-23
52.81999969482422,2023-01-24
53.06999969482422,2023-01-25
52.4900016784668,2023-01-26
52.529998779296875,2023-01-27
52.849998474121094,2023-01-30
53.810001373291016,2023-01-31
54.310001373291016,2023-02-01
55.650001525878906,2023-02-02
55.04999923706055,2023-02-03
54.68000030517578,2023-02-06
54.689998626708984,2023-02-07
54.5,2023-02-08
54.13999938964844,2023-02-09
54.54999923706055,2023-02-10
55.33000183105469,2023-02-13
55.529998779296875,2023-02-14
55.72999954223633,2023-02-15
55.5,2023-02-16
55.939998626708984,2023-02-17
54.529998779296875,2023-02-21
55.189998626708984,2023-02-22
48.86000061035156,2023-02-23
47.36000061035156,2023-02-24
47.84000015258789,2023-02-27
47.68000030517578,2023-02-28
47.29999923706055,2023-03-01
47.540000915527344,2023-03-02
47.849998474121094,2023-03-03
46.400001525878906,2023-03-06
46.0099983215332,2023-03-07
46.11000061035156,2023-03-08
44.900001525878906,2023-03-09
43.5,2023-03-10
43.04999923706055,2023-03-13
43.599998474121094,2023-03-14
42.81999969482422,2023-03-15
42.88999938964844,2023-03-16
41.900001525878906,2023-03-17
42.27000045776367,2023-03-20
42.959999084472656,2023-03-21
41.470001220703125,2023-03-22
40.97999954223633,2023-03-23
41.029998779296875,2023-03-24
41.400001525878906,2023-03-27
41.91999816894531,2023-03-28
42.529998779296875,2023-03-29
42.40999984741211,2023-03-30
43.61000061035156,2023-03-31
43.7400016784668,2023-04-03
42.66999816894531,2023-04-04
42.06999969482422,2023-04-05
41.72999954223633,2023-04-06
42.0099983215332,2023-04-10
42.310001373291016,2023-04-11
41.970001220703125,2023-04-12
42.209999084472656,2023-04-13
42.0,2023-04-14
42.91999816894531,2023-04-17
41.849998474121094,2023-04-18
41.9900016784668,2023-04-19
42.060001373291016,2023-04-20
42.06999969482422,2023-04-21
42.2599983215332,2023-04-24
42.7400016784668,2023-04-25
42.22999954223633,2023-04-26
46.08000183105469,2023-04-27
45.650001525878906,2023-04-28
45.54999923706055,2023-05-01
44.310001373291016,2023-05-02
43.90999984741211,2023-05-03
43.650001525878906,2023-05-04
44.369998931884766,2023-05-05
43.86000061035156,2023-05-08
43.279998779296875,2023-05-09
43.529998779296875,2023-05-10
43.38999938964844,2023-05-11
43.29999923706055,2023-05-12
43.70000076293945,2023-05-15
42.810001373291016,2023-05-16
43.68000030517578,2023-05-17
43.150001525878906,2023-05-18
43.099998474121094,2023-05-19
43.7400016784668,2023-05-22
43.63999938964844,2023-05-23
43.349998474121094,2023-05-24
42.4900016784668,2023-05-25
43.11000061035156,2023-05-26
42.83000183105469,2023-05-30
42.150001525878906,2023-05-31
43.189998626708984,2023-06-01
43.689998626708984,2023-06-02
43.349998474121094,2023-06-05
43.56999969482422,2023-06-06
44.59000015258789,2023-06-07
45.220001220703125,2023-06-08
45.27000045776367,2023-06-09
45.58000183105469,2023-06-12
45.619998931884766,2023-06-13
47.18000030517578,2023-06-14
47.130001068115234,2023-06-15
46.279998779296875,2023-06-16
45.599998474121094,2023-06-20
45.060001373291016,2023-06-21
44.900001525878906,2023-06-22
43.77000045776367,2023-06-23
44.34000015258789,2023-06-26
45.06999969482422,2023-06-27
44.880001068115234,2023-06-28
45.34000015258789,2023-06-29
46.439998626708984,2023-06-30
46.31999969482422,2023-07-03
45.97999954223633,2023-07-05
45.09000015258789,2023-07-06
45.59000015258789,2023-07-07
45.41999816894531,2023-07-10
46.09000015258789,2023-07-11
46.68000030517578,2023-07-12
45.63999938964844,2023-07-13
45.290000915527344,2023-07-14
45.130001068115234,2023-07-17
44.939998626708984,2023-07-18
45.66999816894531,2023-07-19
45.61000061035156,2023-07-20
46.65999984741211,2023-07-21
46.59000015258789,2023-07-24
46.650001525878906,2023-07-25
45.939998626708984,2023-07-26
41.41999816894531,2023-07-27
42.79999923706055,2023-07-28
42.4900016784668,2023-07-31
42.47999954223633,2023-08-01
42.779998779296875,2023-08-02
42.08000183105469,2023-08-03
42.06999969482422,2023-08-04
43.34000015258789,2023-08-07
43.77000045776367,2023-08-08
44.650001525878906,2023-08-09
44.86000061035156,2023-08-10
45.380001068115234,2023-08-11
46.36000061035156,2023-08-14
45.290000915527344,2023-08-15
44.939998626708984,2023-08-16
43.58000183105469,2023-08-17
43.83000183105469,2023-08-18
43.459999084472656,2023-08-21
43.209999084472656,2023-08-22
43.41999816894531,2023-08-23
43.209999084472656,2023-08-24
43.099998474121094,2023-08-25
43.52000045776367,2023-08-28
43.900001525878906,2023-08-29
44.060001373291016,2023-08-30
44.209999084472656,2023-08-31
44.470001220703125,2023-09-01
44.290000915527344,2023-09-05
45.099998474121094,2023-09-06
43.97999954223633,2023-09-07
44.400001525878906,2023-09-08
44.4900016784668,2023-09-11
44.900001525878906,2023-09-12
46.119998931884766,2023-09-13
45.279998779296875,2023-09-14
44.72999954223633,2023-09-15
45.040000915527344,2023-09-18
45.279998779296875,2023-09-19
45.619998931884766,2023-09-20
44.93000030517578,2023-09-21
44.709999084472656,2023-09-22
45.91999816894531,2023-09-25
45.029998779296875,2023-09-26
46.5,2023-09-27
45.22999954223633,2023-09-28
44.709999084472656,2023-09-29
43.560001373291016,2023-10-02
42.0,2023-10-03
42.099998474121094,2023-10-04
42.34000015258789,2023-10-05
42.369998931884766,2023-10-06
42.880001068115234,2023-10-09
43.689998626708984,2023-10-10
43.790000915527344,2023-10-11
42.380001068115234,2023-10-12
41.70000076293945,2023-10-13
42.83000183105469,2023-10-16
43.61000061035156,2023-10-17
42.380001068115234,2023-10-18
41.400001525878906,2023-10-19
40.70000076293945,2023-10-20
40.58000183105469,2023-10-23
40.470001220703125,2023-10-24
40.33000183105469,2023-10-25
40.369998931884766,2023-10-26
39.18000030517578,2023-10-27
39.310001373291016,2023-10-30
41.2400016784668,2023-10-31
41.029998779296875,2023-11-01
41.540000915527344,2023-11-02
42.22999954223633,2023-11-03
41.08000183105469,2023-11-06
41.0099983215332,2023-11-07
41.45000076293945,2023-11-08
41.90999984741211,2023-11-09
43.040000915527344,2023-11-10
42.52000045776367,2023-11-13
44.43000030517578,2023-11-14
45.11000061035156,2023-11-15
44.720001220703125,2023-11-16
45.0099983215332,2023-11-17
45.099998474121094,2023-11-20
44.5099983215332,2023-11-21
45.31999969482422,2023-11-22
45.38999938964844,2023-11-24
46.029998779296875,2023-11-27
45.77000045776367,2023-11-28
45.61000061035156,2023-11-29
46.970001220703125,2023-11-30
48.13999938964844,2023-12-01
48.9900016784668,2023-12-04
48.54999923706055,2023-12-05
49.18000030517578,2023-12-06
49.09000015258789,2023-12-07
48.45000076293945,2023-12-08
49.2599983215332,2023-12-11
47.70000076293945,2023-12-12
48.75,2023-12-13
50.11000061035156,2023-12-14
49.900001525878906,2023-12-15
49.529998779296875,2023-12-18
49.83000183105469,2023-12-19
49.65999984741211,2023-12-20
50.279998779296875,2023-12-21
50.45000076293945,2023-12-22
50.31999969482422,2023-12-26
49.849998474121094,2023-12-27
49.79999923706055,2023-12-28
49.560001373291016,2023-12-29
49.18000030517578,2024-01-02
47.939998626708984,2024-01-03
47.75,2024-01-04
47.70000076293945,2024-01-05
48.13999938964844,2024-01-08
47.95000076293945,2024-01-09
49.209999084472656,2024-01-10
48.959999084472656,2024-01-11
48.470001220703125,2024-01-12
47.869998931884766,2024-01-16
47.209999084472656,2024-01-17
47.709999084472656,2024-01-18
48.529998779296875,2024-01-19
49.400001525878906,2024-01-22
49.650001525878906,2024-01-23
48.70000076293945,2024-01-24
48.22999954223633,2024-01-25
49.279998779296875,2024-01-26
49.83000183105469,2024-01-29
