FLEX,Date
9.300000190734863,2014-02-25
9.260000228881836,2014-02-26
9.069999694824219,2014-02-27
8.949999809265137,2014-02-28
8.970000267028809,2014-03-03
9.229999542236328,2014-03-04
9.25,2014-03-05
9.149999618530273,2014-03-06
9.100000381469727,2014-03-07
9.029999732971191,2014-03-10
8.960000038146973,2014-03-11
9.149999618530273,2014-03-12
9.029999732971191,2014-03-13
9.109999656677246,2014-03-14
9.260000228881836,2014-03-17
9.420000076293945,2014-03-18
9.369999885559082,2014-03-19
9.40999984741211,2014-03-20
9.420000076293945,2014-03-21
9.369999885559082,2014-03-24
9.300000190734863,2014-03-25
9.15999984741211,2014-03-26
9.09000015258789,2014-03-27
9.09000015258789,2014-03-28
9.239999771118164,2014-03-31
9.289999961853027,2014-04-01
9.34000015258789,2014-04-02
9.420000076293945,2014-04-03
9.260000228881836,2014-04-04
9.0,2014-04-07
9.180000305175781,2014-04-08
9.369999885559082,2014-04-09
9.229999542236328,2014-04-10
9.079999923706055,2014-04-11
9.15999984741211,2014-04-14
9.1899995803833,2014-04-15
9.350000381469727,2014-04-16
9.420000076293945,2014-04-17
9.390000343322754,2014-04-21
9.4399995803833,2014-04-22
9.550000190734863,2014-04-23
9.460000038146973,2014-04-24
9.319999694824219,2014-04-25
9.010000228881836,2014-04-28
8.930000305175781,2014-04-29
8.989999771118164,2014-04-30
9.229999542236328,2014-05-01
9.359999656677246,2014-05-02
9.5,2014-05-05
9.460000038146973,2014-05-06
9.430000305175781,2014-05-07
9.5600004196167,2014-05-08
9.520000457763672,2014-05-09
9.630000114440918,2014-05-12
9.579999923706055,2014-05-13
9.5600004196167,2014-05-14
9.369999885559082,2014-05-15
9.5,2014-05-16
9.619999885559082,2014-05-19
9.460000038146973,2014-05-20
9.600000381469727,2014-05-21
10.039999961853027,2014-05-22
10.1899995803833,2014-05-23
10.0600004196167,2014-05-27
10.09000015258789,2014-05-28
10.1899995803833,2014-05-29
10.170000076293945,2014-05-30
10.289999961853027,2014-06-02
10.369999885559082,2014-06-03
10.699999809265137,2014-06-04
10.829999923706055,2014-06-05
10.989999771118164,2014-06-06
11.170000076293945,2014-06-09
11.319999694824219,2014-06-10
11.350000381469727,2014-06-11
11.319999694824219,2014-06-12
11.319999694824219,2014-06-13
11.239999771118164,2014-06-16
11.15999984741211,2014-06-17
11.170000076293945,2014-06-18
11.239999771118164,2014-06-19
11.109999656677246,2014-06-20
11.079999923706055,2014-06-23
10.989999771118164,2014-06-24
11.069999694824219,2014-06-25
11.109999656677246,2014-06-26
11.199999809265137,2014-06-27
11.069999694824219,2014-06-30
11.229999542236328,2014-07-01
11.1899995803833,2014-07-02
11.270000457763672,2014-07-03
11.010000228881836,2014-07-07
10.930000305175781,2014-07-08
10.989999771118164,2014-07-09
10.920000076293945,2014-07-10
10.960000038146973,2014-07-11
10.920000076293945,2014-07-14
10.800000190734863,2014-07-15
10.75,2014-07-16
10.800000190734863,2014-07-17
10.960000038146973,2014-07-18
10.899999618530273,2014-07-21
11.109999656677246,2014-07-22
11.270000457763672,2014-07-23
11.239999771118164,2014-07-24
10.84000015258789,2014-07-25
10.859999656677246,2014-07-28
10.760000228881836,2014-07-29
10.550000190734863,2014-07-30
10.390000343322754,2014-07-31
10.300000190734863,2014-08-01
10.5,2014-08-04
10.329999923706055,2014-08-05
10.5,2014-08-06
10.420000076293945,2014-08-07
10.5600004196167,2014-08-08
10.670000076293945,2014-08-11
10.510000228881836,2014-08-12
10.630000114440918,2014-08-13
10.569999694824219,2014-08-14
10.579999923706055,2014-08-15
10.680000305175781,2014-08-18
10.819999694824219,2014-08-19
10.880000114440918,2014-08-20
10.970000267028809,2014-08-21
10.829999923706055,2014-08-22
10.829999923706055,2014-08-25
11.0,2014-08-26
10.989999771118164,2014-08-27
10.970000267028809,2014-08-28
11.039999961853027,2014-08-29
11.100000381469727,2014-09-02
11.520000457763672,2014-09-03
11.210000038146973,2014-09-04
11.029999732971191,2014-09-05
11.180000305175781,2014-09-08
11.130000114440918,2014-09-09
11.050000190734863,2014-09-10
11.069999694824219,2014-09-11
11.020000457763672,2014-09-12
10.880000114440918,2014-09-15
10.890000343322754,2014-09-16
10.84000015258789,2014-09-17
10.930000305175781,2014-09-18
10.850000381469727,2014-09-19
10.680000305175781,2014-09-22
10.789999961853027,2014-09-23
10.8100004196167,2014-09-24
10.510000228881836,2014-09-25
10.510000228881836,2014-09-26
10.350000381469727,2014-09-29
10.319999694824219,2014-09-30
10.0,2014-10-01
9.989999771118164,2014-10-02
10.220000267028809,2014-10-03
10.300000190734863,2014-10-06
10.100000381469727,2014-10-07
10.279999732971191,2014-10-08
10.100000381469727,2014-10-09
9.0600004196167,2014-10-10
8.75,2014-10-13
8.800000190734863,2014-10-14
8.760000228881836,2014-10-15
8.859999656677246,2014-10-16
8.890000343322754,2014-10-17
8.949999809265137,2014-10-20
9.180000305175781,2014-10-21
9.069999694824219,2014-10-22
9.210000038146973,2014-10-23
9.329999923706055,2014-10-24
9.270000457763672,2014-10-27
9.800000190734863,2014-10-28
9.829999923706055,2014-10-29
10.260000228881836,2014-10-30
10.720000267028809,2014-10-31
10.779999732971191,2014-11-03
10.789999961853027,2014-11-04
10.890000343322754,2014-11-05
10.880000114440918,2014-11-06
10.859999656677246,2014-11-07
10.739999771118164,2014-11-10
10.920000076293945,2014-11-11
11.029999732971191,2014-11-12
10.890000343322754,2014-11-13
11.100000381469727,2014-11-14
10.979999542236328,2014-11-17
11.079999923706055,2014-11-18
10.989999771118164,2014-11-19
11.029999732971191,2014-11-20
11.100000381469727,2014-11-21
11.199999809265137,2014-11-24
11.100000381469727,2014-11-25
11.09000015258789,2014-11-26
11.09000015258789,2014-11-28
11.109999656677246,2014-12-01
11.100000381469727,2014-12-02
11.239999771118164,2014-12-03
11.270000457763672,2014-12-04
11.289999961853027,2014-12-05
10.979999542236328,2014-12-08
11.100000381469727,2014-12-09
10.899999618530273,2014-12-10
10.850000381469727,2014-12-11
10.619999885559082,2014-12-12
10.779999732971191,2014-12-15
10.770000457763672,2014-12-16
10.680000305175781,2014-12-17
10.949999809265137,2014-12-18
11.020000457763672,2014-12-19
11.130000114440918,2014-12-22
11.140000343322754,2014-12-23
11.25,2014-12-24
11.319999694824219,2014-12-26
11.319999694824219,2014-12-29
11.350000381469727,2014-12-30
11.180000305175781,2014-12-31
11.100000381469727,2015-01-02
10.819999694824219,2015-01-05
10.470000267028809,2015-01-06
10.890000343322754,2015-01-07
11.09000015258789,2015-01-08
11.09000015258789,2015-01-09
10.8100004196167,2015-01-12
10.800000190734863,2015-01-13
10.819999694824219,2015-01-14
10.680000305175781,2015-01-15
10.869999885559082,2015-01-16
10.739999771118164,2015-01-20
10.859999656677246,2015-01-21
10.869999885559082,2015-01-22
11.0,2015-01-23
11.039999961853027,2015-01-26
10.649999618530273,2015-01-27
10.569999694824219,2015-01-28
11.350000381469727,2015-01-29
11.119999885559082,2015-01-30
11.199999809265137,2015-02-02
11.680000305175781,2015-02-03
11.619999885559082,2015-02-04
11.880000114440918,2015-02-05
11.739999771118164,2015-02-06
11.630000114440918,2015-02-09
11.859999656677246,2015-02-10
11.930000305175781,2015-02-11
12.140000343322754,2015-02-12
12.050000190734863,2015-02-13
12.149999618530273,2015-02-17
12.029999732971191,2015-02-18
12.069999694824219,2015-02-19
12.229999542236328,2015-02-20
12.210000038146973,2015-02-23
12.399999618530273,2015-02-24
12.289999961853027,2015-02-25
12.279999732971191,2015-02-26
12.180000305175781,2015-02-27
12.229999542236328,2015-03-02
11.920000076293945,2015-03-03
11.949999809265137,2015-03-04
11.960000038146973,2015-03-05
11.760000228881836,2015-03-06
11.649999618530273,2015-03-09
11.40999984741211,2015-03-10
11.479999542236328,2015-03-11
11.550000190734863,2015-03-12
11.6899995803833,2015-03-13
11.899999618530273,2015-03-16
11.949999809265137,2015-03-17
12.079999923706055,2015-03-18
12.119999885559082,2015-03-19
12.279999732971191,2015-03-20
12.359999656677246,2015-03-23
12.449999809265137,2015-03-24
12.210000038146973,2015-03-25
12.34000015258789,2015-03-26
12.380000114440918,2015-03-27
12.649999618530273,2015-03-30
12.680000305175781,2015-03-31
12.569999694824219,2015-04-01
12.520000457763672,2015-04-02
12.59000015258789,2015-04-06
12.569999694824219,2015-04-07
12.789999961853027,2015-04-08
12.779999732971191,2015-04-09
12.84000015258789,2015-04-10
12.609999656677246,2015-04-13
12.550000190734863,2015-04-14
12.760000228881836,2015-04-15
12.609999656677246,2015-04-16
12.350000381469727,2015-04-17
12.460000038146973,2015-04-20
12.449999809265137,2015-04-21
12.59000015258789,2015-04-22
12.529999732971191,2015-04-23
12.350000381469727,2015-04-24
12.270000457763672,2015-04-27
12.170000076293945,2015-04-28
12.220000267028809,2015-04-29
11.529999732971191,2015-04-30
11.890000343322754,2015-05-01
12.029999732971191,2015-05-04
11.890000343322754,2015-05-05
11.8100004196167,2015-05-06
11.869999885559082,2015-05-07
11.960000038146973,2015-05-08
12.050000190734863,2015-05-11
12.079999923706055,2015-05-12
12.109999656677246,2015-05-13
12.520000457763672,2015-05-14
12.539999961853027,2015-05-15
12.569999694824219,2015-05-18
12.5,2015-05-19
12.510000228881836,2015-05-20
12.260000228881836,2015-05-21
12.260000228881836,2015-05-22
12.140000343322754,2015-05-26
12.220000267028809,2015-05-27
12.210000038146973,2015-05-28
12.149999618530273,2015-05-29
12.050000190734863,2015-06-01
12.100000381469727,2015-06-02
12.15999984741211,2015-06-03
12.079999923706055,2015-06-04
12.140000343322754,2015-06-05
12.020000457763672,2015-06-08
12.010000228881836,2015-06-09
12.100000381469727,2015-06-10
12.109999656677246,2015-06-11
12.050000190734863,2015-06-12
12.050000190734863,2015-06-15
12.050000190734863,2015-06-16
12.0600004196167,2015-06-17
12.0600004196167,2015-06-18
12.0600004196167,2015-06-19
12.149999618530273,2015-06-22
12.079999923706055,2015-06-23
11.890000343322754,2015-06-24
11.850000381469727,2015-06-25
11.84000015258789,2015-06-26
11.5600004196167,2015-06-29
11.3100004196167,2015-06-30
11.3100004196167,2015-07-01
11.3100004196167,2015-07-02
11.09000015258789,2015-07-06
11.1899995803833,2015-07-07
10.850000381469727,2015-07-08
10.859999656677246,2015-07-09
11.09000015258789,2015-07-10
10.760000228881836,2015-07-13
10.880000114440918,2015-07-14
10.75,2015-07-15
10.850000381469727,2015-07-16
10.789999961853027,2015-07-17
10.680000305175781,2015-07-20
10.890000343322754,2015-07-21
10.770000457763672,2015-07-22
10.890000343322754,2015-07-23
10.75,2015-07-24
10.630000114440918,2015-07-27
10.760000228881836,2015-07-28
10.9399995803833,2015-07-29
11.0,2015-07-30
11.010000228881836,2015-07-31
10.890000343322754,2015-08-03
10.899999618530273,2015-08-04
11.229999542236328,2015-08-05
11.0,2015-08-06
11.039999961853027,2015-08-07
11.260000228881836,2015-08-10
11.0600004196167,2015-08-11
11.140000343322754,2015-08-12
11.100000381469727,2015-08-13
11.170000076293945,2015-08-14
11.180000305175781,2015-08-17
11.09000015258789,2015-08-18
10.960000038146973,2015-08-19
10.729999542236328,2015-08-20
10.510000228881836,2015-08-21
10.079999923706055,2015-08-24
9.899999618530273,2015-08-25
10.319999694824219,2015-08-26
10.609999656677246,2015-08-27
10.600000381469727,2015-08-28
10.510000228881836,2015-08-31
10.149999618530273,2015-09-01
10.319999694824219,2015-09-02
10.510000228881836,2015-09-03
10.289999961853027,2015-09-04
10.550000190734863,2015-09-08
10.8100004196167,2015-09-09
10.850000381469727,2015-09-10
10.829999923706055,2015-09-11
10.8100004196167,2015-09-14
10.960000038146973,2015-09-15
11.109999656677246,2015-09-16
11.130000114440918,2015-09-17
10.869999885559082,2015-09-18
10.760000228881836,2015-09-21
10.4399995803833,2015-09-22
10.369999885559082,2015-09-23
10.350000381469727,2015-09-24
10.420000076293945,2015-09-25
10.270000457763672,2015-09-28
10.34000015258789,2015-09-29
10.539999961853027,2015-09-30
10.529999732971191,2015-10-01
10.720000267028809,2015-10-02
10.989999771118164,2015-10-05
10.970000267028809,2015-10-06
10.930000305175781,2015-10-07
10.920000076293945,2015-10-08
11.180000305175781,2015-10-09
11.1899995803833,2015-10-12
11.130000114440918,2015-10-13
11.220000267028809,2015-10-14
11.470000267028809,2015-10-15
11.289999961853027,2015-10-16
11.199999809265137,2015-10-19
11.789999961853027,2015-10-20
11.479999542236328,2015-10-21
11.329999923706055,2015-10-22
11.569999694824219,2015-10-23
11.369999885559082,2015-10-26
11.229999542236328,2015-10-27
11.4399995803833,2015-10-28
11.420000076293945,2015-10-29
11.390000343322754,2015-10-30
11.579999923706055,2015-11-02
11.770000457763672,2015-11-03
11.699999809265137,2015-11-04
11.720000267028809,2015-11-05
11.729999542236328,2015-11-06
11.609999656677246,2015-11-09
11.460000038146973,2015-11-10
11.390000343322754,2015-11-11
11.130000114440918,2015-11-12
11.050000190734863,2015-11-13
11.149999618530273,2015-11-16
10.920000076293945,2015-11-17
11.039999961853027,2015-11-18
11.130000114440918,2015-11-19
11.239999771118164,2015-11-20
11.239999771118164,2015-11-23
11.239999771118164,2015-11-24
11.170000076293945,2015-11-25
11.220000267028809,2015-11-27
11.25,2015-11-30
11.460000038146973,2015-12-01
11.180000305175781,2015-12-02
11.149999618530273,2015-12-03
11.329999923706055,2015-12-04
11.130000114440918,2015-12-07
10.9399995803833,2015-12-08
10.800000190734863,2015-12-09
10.800000190734863,2015-12-10
10.869999885559082,2015-12-11
10.829999923706055,2015-12-14
11.039999961853027,2015-12-15
11.039999961853027,2015-12-16
11.020000457763672,2015-12-17
10.8100004196167,2015-12-18
10.899999618530273,2015-12-21
11.0600004196167,2015-12-22
11.300000190734863,2015-12-23
11.420000076293945,2015-12-24
11.3100004196167,2015-12-28
11.380000114440918,2015-12-29
11.289999961853027,2015-12-30
11.210000038146973,2015-12-31
11.109999656677246,2016-01-04
11.149999618530273,2016-01-05
10.960000038146973,2016-01-06
10.829999923706055,2016-01-07
10.180000305175781,2016-01-08
10.020000457763672,2016-01-11
10.050000190734863,2016-01-12
9.75,2016-01-13
9.75,2016-01-14
9.350000381469727,2016-01-15
9.25,2016-01-19
9.100000381469727,2016-01-20
9.100000381469727,2016-01-21
9.520000457763672,2016-01-22
9.359999656677246,2016-01-25
9.789999961853027,2016-01-26
9.59000015258789,2016-01-27
9.529999732971191,2016-01-28
10.479999542236328,2016-01-29
10.399999618530273,2016-02-01
10.079999923706055,2016-02-02
10.020000457763672,2016-02-03
10.1899995803833,2016-02-04
10.0600004196167,2016-02-05
9.829999923706055,2016-02-08
9.9399995803833,2016-02-09
10.029999732971191,2016-02-10
9.970000267028809,2016-02-11
10.149999618530273,2016-02-12
10.510000228881836,2016-02-16
10.600000381469727,2016-02-17
10.520000457763672,2016-02-18
10.59000015258789,2016-02-19
10.699999809265137,2016-02-22
10.569999694824219,2016-02-23
10.6899995803833,2016-02-24
10.789999961853027,2016-02-25
10.819999694824219,2016-02-26
10.859999656677246,2016-02-29
11.079999923706055,2016-03-01
11.119999885559082,2016-03-02
11.34000015258789,2016-03-03
11.289999961853027,2016-03-04
11.329999923706055,2016-03-07
11.140000343322754,2016-03-08
11.239999771118164,2016-03-09
11.130000114440918,2016-03-10
11.399999618530273,2016-03-11
11.460000038146973,2016-03-14
11.479999542236328,2016-03-15
11.65999984741211,2016-03-16
11.770000457763672,2016-03-17
11.829999923706055,2016-03-18
11.760000228881836,2016-03-21
12.010000228881836,2016-03-22
11.90999984741211,2016-03-23
11.770000457763672,2016-03-24
11.800000190734863,2016-03-28
11.800000190734863,2016-03-29
11.9399995803833,2016-03-30
12.0600004196167,2016-03-31
12.220000267028809,2016-04-01
11.979999542236328,2016-04-04
11.829999923706055,2016-04-05
11.930000305175781,2016-04-06
11.770000457763672,2016-04-07
11.800000190734863,2016-04-08
11.9399995803833,2016-04-11
12.029999732971191,2016-04-12
12.289999961853027,2016-04-13
12.350000381469727,2016-04-14
12.229999542236328,2016-04-15
12.25,2016-04-18
12.260000228881836,2016-04-19
12.210000038146973,2016-04-20
12.199999809265137,2016-04-21
12.220000267028809,2016-04-22
12.119999885559082,2016-04-25
12.359999656677246,2016-04-26
12.420000076293945,2016-04-27
12.3100004196167,2016-04-28
12.149999618530273,2016-04-29
12.529999732971191,2016-05-02
12.380000114440918,2016-05-03
12.199999809265137,2016-05-04
12.069999694824219,2016-05-05
12.130000114440918,2016-05-06
12.109999656677246,2016-05-09
12.109999656677246,2016-05-10
12.039999961853027,2016-05-11
12.140000343322754,2016-05-12
12.050000190734863,2016-05-13
12.470000267028809,2016-05-16
12.229999542236328,2016-05-17
12.479999542236328,2016-05-18
12.220000267028809,2016-05-19
12.359999656677246,2016-05-20
12.460000038146973,2016-05-23
12.479999542236328,2016-05-24
12.3100004196167,2016-05-25
12.380000114440918,2016-05-26
12.489999771118164,2016-05-27
12.449999809265137,2016-05-31
12.6899995803833,2016-06-01
12.760000228881836,2016-06-02
12.710000038146973,2016-06-03
12.720000267028809,2016-06-06
12.760000228881836,2016-06-07
12.899999618530273,2016-06-08
12.920000076293945,2016-06-09
12.819999694824219,2016-06-10
12.619999885559082,2016-06-13
12.819999694824219,2016-06-14
12.869999885559082,2016-06-15
12.970000267028809,2016-06-16
12.789999961853027,2016-06-17
12.979999542236328,2016-06-20
12.989999771118164,2016-06-21
13.079999923706055,2016-06-22
13.1899995803833,2016-06-23
12.350000381469727,2016-06-24
11.6899995803833,2016-06-27
11.850000381469727,2016-06-28
11.880000114440918,2016-06-29
11.800000190734863,2016-06-30
11.779999732971191,2016-07-01
11.65999984741211,2016-07-05
11.75,2016-07-06
11.800000190734863,2016-07-07
12.529999732971191,2016-07-08
12.710000038146973,2016-07-11
12.779999732971191,2016-07-12
12.710000038146973,2016-07-13
12.960000038146973,2016-07-14
12.890000343322754,2016-07-15
12.869999885559082,2016-07-18
12.920000076293945,2016-07-19
13.25,2016-07-20
13.140000343322754,2016-07-21
13.0,2016-07-22
12.960000038146973,2016-07-25
12.880000114440918,2016-07-26
12.770000457763672,2016-07-27
12.640000343322754,2016-07-28
12.670000076293945,2016-07-29
12.510000228881836,2016-08-01
12.350000381469727,2016-08-02
12.529999732971191,2016-08-03
12.449999809265137,2016-08-04
12.649999618530273,2016-08-05
12.6899995803833,2016-08-08
12.6899995803833,2016-08-09
12.789999961853027,2016-08-10
12.8100004196167,2016-08-11
12.850000381469727,2016-08-12
12.9399995803833,2016-08-15
12.930000305175781,2016-08-16
12.720000267028809,2016-08-17
12.75,2016-08-18
12.880000114440918,2016-08-19
12.819999694824219,2016-08-22
12.789999961853027,2016-08-23
