MCIC,Date
0.00019999999494757503,2009-01-13
9.999999747378752e-05,2009-01-14
9.999999747378752e-05,2009-01-15
0.00019999999494757503,2009-01-16
9.999999747378752e-05,2009-01-20
9.999999747378752e-05,2009-01-21
9.999999747378752e-05,2009-01-22
9.999999747378752e-05,2009-01-23
9.999999747378752e-05,2009-01-26
9.999999747378752e-05,2009-01-27
9.999999747378752e-05,2009-01-28
9.999999747378752e-05,2009-01-29
9.999999747378752e-05,2009-01-30
9.999999747378752e-05,2009-02-02
9.999999747378752e-05,2009-02-03
9.999999747378752e-05,2009-02-04
9.999999747378752e-05,2009-02-05
0.00019999999494757503,2009-02-06
9.999999747378752e-05,2009-02-09
9.999999747378752e-05,2009-02-10
9.999999747378752e-05,2009-02-11
9.999999747378752e-05,2009-02-12
0.00019999999494757503,2009-02-13
0.00019999999494757503,2009-02-17
0.00019999999494757503,2009-02-18
0.00019999999494757503,2009-02-19
0.00019999999494757503,2009-02-20
0.00019999999494757503,2009-02-23
0.00019999999494757503,2009-02-24
0.00019999999494757503,2009-02-25
9.999999747378752e-05,2009-02-26
9.999999747378752e-05,2009-02-27
9.999999747378752e-05,2009-03-02
9.999999747378752e-05,2009-03-03
9.999999747378752e-05,2009-03-04
9.999999747378752e-05,2009-03-05
9.999999747378752e-05,2009-03-06
0.00019999999494757503,2009-03-09
9.999999747378752e-05,2009-03-10
9.999999747378752e-05,2009-03-11
9.999999747378752e-05,2009-03-12
0.00019999999494757503,2009-03-13
9.999999747378752e-05,2009-03-16
9.999999747378752e-05,2009-03-17
9.999999747378752e-05,2009-03-18
9.999999747378752e-05,2009-03-19
0.00019999999494757503,2009-03-20
0.00019999999494757503,2009-03-23
0.00019999999494757503,2009-03-24
0.00019999999494757503,2009-03-25
9.999999747378752e-05,2009-03-26
9.999999747378752e-05,2009-03-27
9.999999747378752e-05,2009-03-30
0.00019999999494757503,2009-03-31
0.00019999999494757503,2009-04-01
9.999999747378752e-05,2009-04-02
9.999999747378752e-05,2009-04-03
9.999999747378752e-05,2009-04-06
9.999999747378752e-05,2009-04-07
9.999999747378752e-05,2009-04-08
0.00019999999494757503,2009-04-09
9.999999747378752e-05,2009-04-13
9.999999747378752e-05,2009-04-14
0.00019999999494757503,2009-04-15
9.999999747378752e-05,2009-04-16
0.00019999999494757503,2009-04-17
0.00019999999494757503,2009-04-20
9.999999747378752e-05,2009-04-21
9.999999747378752e-05,2009-04-22
9.999999747378752e-05,2009-04-23
9.999999747378752e-05,2009-04-24
0.00019999999494757503,2009-04-27
0.00019999999494757503,2009-04-28
9.999999747378752e-05,2009-04-29
9.999999747378752e-05,2009-04-30
9.999999747378752e-05,2009-05-01
9.999999747378752e-05,2009-05-04
9.999999747378752e-05,2009-05-05
9.999999747378752e-05,2009-05-06
0.00019999999494757503,2009-05-07
0.00019999999494757503,2009-05-08
0.00019999999494757503,2009-05-11
0.00019999999494757503,2009-05-12
9.999999747378752e-05,2009-05-13
9.999999747378752e-05,2009-05-14
9.999999747378752e-05,2009-05-15
9.999999747378752e-05,2009-05-18
0.000699999975040555,2009-05-19
0.0005000000237487257,2009-05-20
0.00019999999494757503,2009-05-21
0.0005000000237487257,2009-05-22
0.0003000000142492354,2009-05-26
0.0003000000142492354,2009-05-27
0.0003000000142492354,2009-05-28
0.00039999998989515007,2009-05-29
0.00039999998989515007,2009-06-01
0.00039999998989515007,2009-06-02
0.00039999998989515007,2009-06-03
0.0003000000142492354,2009-06-04
0.0005000000237487257,2009-06-05
0.00039999998989515007,2009-06-08
0.00039999998989515007,2009-06-09
0.0006000000284984708,2009-06-10
0.0006000000284984708,2009-06-11
0.0005000000237487257,2009-06-12
0.0006000000284984708,2009-06-15
0.00039999998989515007,2009-06-16
0.0007999999797903001,2009-06-17
0.0007999999797903001,2009-06-18
0.000699999975040555,2009-06-19
0.00039999998989515007,2009-06-22
0.000699999975040555,2009-06-23
0.00039999998989515007,2009-06-24
0.0005000000237487257,2009-06-25
0.0005000000237487257,2009-06-26
0.000699999975040555,2009-06-29
0.0005000000237487257,2009-06-30
0.0006000000284984708,2009-07-01
0.000699999975040555,2009-07-02
0.0007999999797903001,2009-07-06
0.0007999999797903001,2009-07-07
0.000699999975040555,2009-07-08
0.0008999999845400453,2009-07-09
0.0008999999845400453,2009-07-10
0.0012000000569969416,2009-07-13
0.0020000000949949026,2009-07-14
0.0027000000700354576,2009-07-15
0.0035000001080334187,2009-07-16
0.002300000051036477,2009-07-17
0.00139999995008111,2009-07-20
0.0017000000225380063,2009-07-21
0.002300000051036477,2009-07-22
0.0015999999595806003,2009-07-23
0.0020000000949949026,2009-07-24
0.0017999999690800905,2009-07-27
0.0020000000949949026,2009-07-28
0.0015999999595806003,2009-07-29
0.0019000000320374966,2009-07-30
0.0019000000320374966,2009-07-31
0.0019000000320374966,2009-08-03
0.0019000000320374966,2009-08-04
0.0017999999690800905,2009-08-05
0.0015999999595806003,2009-08-06
0.0017000000225380063,2009-08-07
0.0020000000949949026,2009-08-10
0.0019000000320374966,2009-08-11
0.0017999999690800905,2009-08-12
0.0019000000320374966,2009-08-13
0.0017999999690800905,2009-08-14
0.0019000000320374966,2009-08-17
0.0020000000949949026,2009-08-18
0.002099999925121665,2009-08-19
0.0020000000949949026,2009-08-20
0.0017999999690800905,2009-08-21
0.0017999999690800905,2009-08-24
0.0017000000225380063,2009-08-25
0.001500000013038516,2009-08-26
0.0010000000474974513,2009-08-27
0.002099999925121665,2009-08-28
0.0020000000949949026,2009-08-31
0.0017999999690800905,2009-09-01
0.0020000000949949026,2009-09-02
0.0015999999595806003,2009-09-03
0.0017000000225380063,2009-09-04
0.0013000000035390258,2009-09-08
0.001500000013038516,2009-09-09
0.0020000000949949026,2009-09-10
0.001500000013038516,2009-09-11
0.0017999999690800905,2009-09-14
0.0017999999690800905,2009-09-15
0.0017999999690800905,2009-09-16
0.0017999999690800905,2009-09-17
0.0017999999690800905,2009-09-18
0.002099999925121665,2009-09-21
0.001500000013038516,2009-09-22
0.0017999999690800905,2009-09-23
0.002099999925121665,2009-09-24
0.0020000000949949026,2009-09-25
0.0020000000949949026,2009-09-28
0.0024999999441206455,2009-09-29
0.003599999938160181,2009-09-30
0.017100000753998756,2009-10-01
0.010999999940395355,2009-10-02
0.006500000134110451,2009-10-05
0.00800000037997961,2009-10-06
0.008500000461935997,2009-10-07
0.00800000037997961,2009-10-08
0.014999999664723873,2009-10-09
0.017000000923871994,2009-10-12
0.014999999664723873,2009-10-13
0.014000000432133675,2009-10-14
0.01600000075995922,2009-10-15
0.01810000091791153,2009-10-16
0.029999999329447746,2009-10-19
0.02800000086426735,2009-10-20
0.026000000536441803,2009-10-21
0.03999999910593033,2009-10-22
0.054999999701976776,2009-10-23
0.10599999874830246,2009-10-26
0.07199999690055847,2009-10-27
0.05999999865889549,2009-10-28
0.07199999690055847,2009-10-29
0.08749999850988388,2009-10-30
0.07000000029802322,2009-11-02
0.06599999964237213,2009-11-03
0.06909999996423721,2009-11-04
0.06400000303983688,2009-11-05
0.05000000074505806,2009-11-06
0.04100000113248825,2009-11-09
0.054999999701976776,2009-11-10
0.05999999865889549,2009-11-11
0.05700000002980232,2009-11-12
0.06599999964237213,2009-11-13
0.0689999982714653,2009-11-16
0.07599999755620956,2009-11-17
0.0560000017285347,2009-11-18
0.05400000140070915,2009-11-19
0.04699999839067459,2009-11-20
0.03970000147819519,2009-11-23
0.0430000014603138,2009-11-24
0.050999999046325684,2009-11-25
0.052799999713897705,2009-11-27
0.05000000074505806,2009-11-30
0.04800000041723251,2009-12-01
0.045499999076128006,2009-12-02
0.041999999433755875,2009-12-03
0.04500000178813934,2009-12-04
0.041999999433755875,2009-12-07
0.04500000178813934,2009-12-08
0.04820000007748604,2009-12-09
0.043299999088048935,2009-12-10
0.03999999910593033,2009-12-11
0.036400001496076584,2009-12-14
0.03200000151991844,2009-12-15
0.033900000154972076,2009-12-16
0.030500000342726707,2009-12-17
0.029999999329447746,2009-12-18
0.03500000014901161,2009-12-21
0.03539999946951866,2009-12-22
0.039000000804662704,2009-12-23
0.03999999910593033,2009-12-24
0.03799999877810478,2009-12-28
0.03400000184774399,2009-12-29
0.030500000342726707,2009-12-30
0.03200000151991844,2009-12-31
0.03420000150799751,2010-01-04
0.03500000014901161,2010-01-05
0.03500000014901161,2010-01-06
0.035999998450279236,2010-01-07
0.03500000014901161,2010-01-08
0.03500000014901161,2010-01-11
0.04500000178813934,2010-01-12
0.05000000074505806,2010-01-13
0.05000000074505806,2010-01-14
0.04899999871850014,2010-01-15
0.05000000074505806,2010-01-19
0.04899999871850014,2010-01-20
0.04100000113248825,2010-01-21
0.04399999976158142,2010-01-22
0.04100000113248825,2010-01-25
0.03889999911189079,2010-01-26
0.03799999877810478,2010-01-27
0.039000000804662704,2010-01-28
0.0364999994635582,2010-01-29
0.03799999877810478,2010-02-01
0.035999998450279236,2010-02-02
0.03400000184774399,2010-02-03
0.03449999913573265,2010-02-04
0.03500000014901161,2010-02-05
0.03500000014901161,2010-02-08
0.03200000151991844,2010-02-09
0.03099999949336052,2010-02-10
0.031700000166893005,2010-02-11
0.03200000151991844,2010-02-12
0.03200000151991844,2010-02-16
0.03099999949336052,2010-02-17
0.028999999165534973,2010-02-18
0.02800000086426735,2010-02-19
0.02800000086426735,2010-02-22
0.02800000086426735,2010-02-23
0.026000000536441803,2010-02-24
0.026499999687075615,2010-02-25
0.026499999687075615,2010-02-26
0.025499999523162842,2010-03-01
0.025499999523162842,2010-03-02
0.025499999523162842,2010-03-03
0.024000000208616257,2010-03-04
0.025499999523162842,2010-03-05
0.020999999716877937,2010-03-08
0.022099999710917473,2010-03-09
0.006000000052154064,2010-03-10
0.007400000002235174,2010-03-11
0.009200000204145908,2010-03-12
0.00800000037997961,2010-03-15
0.006399999838322401,2010-03-16
0.006399999838322401,2010-03-17
0.007199999876320362,2010-03-18
0.006500000134110451,2010-03-19
0.007000000216066837,2010-03-22
0.006399999838322401,2010-03-23
0.00559999980032444,2010-03-24
0.006000000052154064,2010-03-25
0.006200000178068876,2010-03-26
0.006800000090152025,2010-03-29
0.005499999970197678,2010-03-30
0.004999999888241291,2010-03-31
0.005499999970197678,2010-04-01
0.005100000184029341,2010-04-05
0.004999999888241291,2010-04-06
0.005200000014156103,2010-04-07
0.006399999838322401,2010-04-08
0.01600000075995922,2010-04-09
0.009499999694526196,2010-04-12
0.009499999694526196,2010-04-13
0.00800000037997961,2010-04-14
0.008200000040233135,2010-04-15
0.00800000037997961,2010-04-16
0.006800000090152025,2010-04-19
0.007000000216066837,2010-04-20
0.007199999876320362,2010-04-21
0.007199999876320362,2010-04-22
0.007499999832361937,2010-04-23
0.006200000178068876,2010-04-26
0.007000000216066837,2010-04-27
0.006599999964237213,2010-04-28
0.006300000008195639,2010-04-29
0.006500000134110451,2010-04-30
0.006200000178068876,2010-05-03
0.007300000172108412,2010-05-04
0.006500000134110451,2010-05-05
0.007199999876320362,2010-05-06
0.006599999964237213,2010-05-07
0.006000000052154064,2010-05-10
0.006200000178068876,2010-05-11
0.0066999997943639755,2010-05-12
0.007000000216066837,2010-05-13
0.006500000134110451,2010-05-14
0.006000000052154064,2010-05-17
0.006500000134110451,2010-05-18
0.006000000052154064,2010-05-19
0.006000000052154064,2010-05-20
0.00559999980032444,2010-05-21
0.005799999926239252,2010-05-24
0.005200000014156103,2010-05-25
0.005900000222027302,2010-05-26
0.005799999926239252,2010-05-27
0.005100000184029341,2010-05-28
0.004999999888241291,2010-06-01
0.004999999888241291,2010-06-02
0.005499999970197678,2010-06-03
0.005799999926239252,2010-06-04
0.005499999970197678,2010-06-07
0.006500000134110451,2010-06-08
0.006000000052154064,2010-06-09
0.006000000052154064,2010-06-10
0.007000000216066837,2010-06-11
0.007000000216066837,2010-06-14
0.006899999920278788,2010-06-15
0.007000000216066837,2010-06-16
0.007199999876320362,2010-06-17
0.008799999952316284,2010-06-18
0.009200000204145908,2010-06-21
0.009999999776482582,2010-06-22
0.008999999612569809,2010-06-23
0.007400000002235174,2010-06-24
0.007000000216066837,2010-06-25
0.006500000134110451,2010-06-28
0.006899999920278788,2010-06-29
0.006500000134110451,2010-06-30
0.006000000052154064,2010-07-01
0.006000000052154064,2010-07-02
0.007000000216066837,2010-07-06
0.007000000216066837,2010-07-07
0.007000000216066837,2010-07-08
0.007899999618530273,2010-07-09
0.008200000040233135,2010-07-12
0.0071000000461936,2010-07-13
0.007400000002235174,2010-07-14
0.007600000128149986,2010-07-15
0.006500000134110451,2010-07-16
0.006500000134110451,2010-07-19
0.006099999882280827,2010-07-20
0.006399999838322401,2010-07-21
0.006899999920278788,2010-07-22
0.006899999920278788,2010-07-23
0.006500000134110451,2010-07-26
0.006899999920278788,2010-07-27
0.007799999788403511,2010-07-28
0.007499999832361937,2010-07-29
0.007499999832361937,2010-07-30
0.007400000002235174,2010-08-02
0.007499999832361937,2010-08-03
0.007400000002235174,2010-08-04
0.007199999876320362,2010-08-05
0.007000000216066837,2010-08-06
0.007000000216066837,2010-08-09
0.007000000216066837,2010-08-10
0.007000000216066837,2010-08-11
0.008500000461935997,2010-08-12
0.007899999618530273,2010-08-13
0.007899999618530273,2010-08-16
0.00800000037997961,2010-08-17
0.008799999952316284,2010-08-18
0.008700000122189522,2010-08-19
0.008999999612569809,2010-08-20
0.008200000040233135,2010-08-23
0.00800000037997961,2010-08-24
0.008999999612569809,2010-08-25
0.012500000186264515,2010-08-26
0.012000000104308128,2010-08-27
0.010999999940395355,2010-08-30
0.010999999940395355,2010-08-31
0.013000000268220901,2010-09-01
0.014999999664723873,2010-09-02
0.012000000104308128,2010-09-03
0.01209999993443489,2010-09-07
0.01119999960064888,2010-09-08
0.012799999676644802,2010-09-09
0.014299999922513962,2010-09-10
0.012500000186264515,2010-09-13
0.011599999852478504,2010-09-14
0.009999999776482582,2010-09-15
0.009999999776482582,2010-09-16
0.011599999852478504,2010-09-17
0.012000000104308128,2010-09-20
0.014000000432133675,2010-09-21
0.010999999940395355,2010-09-22
0.010999999940395355,2010-09-23
0.012299999594688416,2010-09-24
0.012400000356137753,2010-09-27
0.014100000262260437,2010-09-28
0.020099999383091927,2010-09-29
0.0215000007301569,2010-09-30
0.028599999845027924,2010-10-01
0.03200000151991844,2010-10-04
0.02500000037252903,2010-10-05
0.02850000001490116,2010-10-06
0.02449999935925007,2010-10-07
0.02500000037252903,2010-10-08
0.02199999988079071,2010-10-11
0.017000000923871994,2010-10-12
0.01600000075995922,2010-10-13
0.01549999974668026,2010-10-14
0.014999999664723873,2010-10-15
0.012199999764561653,2010-10-18
0.011300000362098217,2010-10-19
0.015599999576807022,2010-10-20
0.016599999740719795,2010-10-21
0.017000000923871994,2010-10-22
0.017000000923871994,2010-10-25
0.016699999570846558,2010-10-26
0.015799999237060547,2010-10-27
0.01600000075995922,2010-10-28
0.01600000075995922,2010-10-29
0.01360000018030405,2010-11-01
0.013899999670684338,2010-11-02
0.013000000268220901,2010-11-03
0.012000000104308128,2010-11-04
0.01489999983459711,2010-11-05
0.014399999752640724,2010-11-08
0.013799999840557575,2010-11-09
0.013799999840557575,2010-11-10
0.014000000432133675,2010-11-11
0.013799999840557575,2010-11-12
0.014600000344216824,2010-11-15
0.014399999752640724,2010-11-16
0.014499999582767487,2010-11-17
0.0142000000923872,2010-11-18
0.013000000268220901,2010-11-19
0.013000000268220901,2010-11-22
0.012199999764561653,2010-11-23
0.012500000186264515,2010-11-24
0.012000000104308128,2010-11-26
0.012000000104308128,2010-11-29
0.011500000022351742,2010-11-30
0.012900000438094139,2010-12-01
0.011300000362098217,2010-12-02
0.011900000274181366,2010-12-03
0.011500000022351742,2010-12-06
0.011699999682605267,2010-12-07
0.011699999682605267,2010-12-08
0.010400000028312206,2010-12-09
0.011699999682605267,2010-12-10
0.011599999852478504,2010-12-13
0.010099999606609344,2010-12-14
0.01080000028014183,2010-12-15
0.009600000455975533,2010-12-16
0.009600000455975533,2010-12-17
0.009399999864399433,2010-12-20
0.008999999612569809,2010-12-21
0.007600000128149986,2010-12-22
0.0071000000461936,2010-12-23
0.007000000216066837,2010-12-27
0.007000000216066837,2010-12-28
0.006800000090152025,2010-12-29
0.0066999997943639755,2010-12-30
0.007000000216066837,2010-12-31
0.006800000090152025,2011-01-03
0.007400000002235174,2011-01-04
0.006200000178068876,2011-01-05
0.006599999964237213,2011-01-06
0.006500000134110451,2011-01-07
0.005200000014156103,2011-01-10
0.0052999998442828655,2011-01-11
0.006200000178068876,2011-01-12
0.006200000178068876,2011-01-13
0.006000000052154064,2011-01-14
0.00559999980032444,2011-01-18
0.006000000052154064,2011-01-19
0.006000000052154064,2011-01-20
0.00570000009611249,2011-01-21
0.005499999970197678,2011-01-24
0.005200000014156103,2011-01-25
0.005200000014156103,2011-01-26
0.005400000140070915,2011-01-27
0.005100000184029341,2011-01-28
0.0052999998442828655,2011-01-31
0.005100000184029341,2011-02-01
0.00559999980032444,2011-02-02
0.006800000090152025,2011-02-03
0.00559999980032444,2011-02-04
0.005200000014156103,2011-02-07
0.005200000014156103,2011-02-08
0.004800000227987766,2011-02-09
0.0044999998062849045,2011-02-10
0.004000000189989805,2011-02-11
0.003800000064074993,2011-02-14
0.004000000189989805,2011-02-15
0.004000000189989805,2011-02-16
0.0032999999821186066,2011-02-17
0.003800000064074993,2011-02-18
0.0035000001080334187,2011-02-22
0.004000000189989805,2011-02-23
0.004000000189989805,2011-02-24
0.004000000189989805,2011-02-25
0.0035000001080334187,2011-02-28
0.003599999938160181,2011-03-01
0.003599999938160181,2011-03-02
0.0034000000450760126,2011-03-03
0.001500000013038516,2011-03-04
0.001500000013038516,2011-03-07
0.0010999999940395355,2011-03-08
0.0010000000474974513,2011-03-09
0.0010999999940395355,2011-03-10
0.0010999999940395355,2011-03-11
0.0010999999940395355,2011-03-14
0.0008999999845400453,2011-03-15
0.00139999995008111,2011-03-16
0.0010999999940395355,2011-03-17
0.0008999999845400453,2011-03-18
0.0010999999940395355,2011-03-21
0.0008999999845400453,2011-03-22
0.0008999999845400453,2011-03-23
0.0007999999797903001,2011-03-24
0.000699999975040555,2011-03-25
0.001500000013038516,2011-03-28
0.001500000013038516,2011-03-29
0.0012000000569969416,2011-03-30
0.0010000000474974513,2011-03-31
0.0010999999940395355,2011-04-01
0.0010000000474974513,2011-04-04
0.0008999999845400453,2011-04-05
0.0008999999845400453,2011-04-06
