URBN,Date
2.046875,1998-04-30
2.125,1998-05-01
2.171875,1998-05-04
2.140625,1998-05-05
2.054687976837158,1998-05-06
2.015625,1998-05-07
2.03125,1998-05-08
1.8984379768371582,1998-05-11
1.859375,1998-05-12
1.921875,1998-05-13
2.015625,1998-05-14
2.140625,1998-05-15
2.0,1998-05-18
2.046875,1998-05-19
2.109375,1998-05-20
2.140625,1998-05-21
2.171875,1998-05-22
2.109375,1998-05-26
2.015625,1998-05-27
2.0,1998-05-28
2.046875,1998-05-29
2.046875,1998-06-01
1.972656011581421,1998-06-02
1.9375,1998-06-03
1.921875,1998-06-04
2.15625,1998-06-05
2.125,1998-06-08
2.070312976837158,1998-06-09
2.0625,1998-06-10
2.039062976837158,1998-06-11
2.101562976837158,1998-06-12
1.984375,1998-06-15
2.117187976837158,1998-06-16
2.15625,1998-06-17
2.078125,1998-06-18
2.140625,1998-06-19
2.1875,1998-06-22
2.1875,1998-06-23
2.1875,1998-06-24
2.15625,1998-06-25
2.15625,1998-06-26
2.234375,1998-06-29
2.28125,1998-06-30
2.296875,1998-07-01
2.328125,1998-07-02
2.28125,1998-07-06
2.382812976837158,1998-07-07
2.4375,1998-07-08
2.445312976837158,1998-07-09
2.4375,1998-07-10
2.4375,1998-07-13
2.453125,1998-07-14
2.421875,1998-07-15
2.375,1998-07-16
2.390625,1998-07-17
2.328125,1998-07-20
2.257812976837158,1998-07-21
2.078125,1998-07-22
2.0625,1998-07-23
2.015625,1998-07-24
2.03125,1998-07-27
1.9765629768371582,1998-07-28
1.96875,1998-07-29
2.1875,1998-07-30
2.09375,1998-07-31
2.125,1998-08-03
2.0,1998-08-04
1.96875,1998-08-05
1.96875,1998-08-06
2.0,1998-08-07
2.0,1998-08-10
1.8671879768371582,1998-08-11
1.9921879768371582,1998-08-12
2.0625,1998-08-13
2.039062976837158,1998-08-14
2.015625,1998-08-17
2.015625,1998-08-18
1.984375,1998-08-19
1.9765629768371582,1998-08-20
1.875,1998-08-21
1.9375,1998-08-24
1.859375,1998-08-25
1.8359379768371582,1998-08-26
1.777343988418579,1998-08-27
1.78125,1998-08-28
1.8046879768371582,1998-08-31
1.6875,1998-09-01
1.734375,1998-09-02
1.71875,1998-09-03
1.59375,1998-09-04
1.71875,1998-09-08
1.7109379768371582,1998-09-09
1.6796879768371582,1998-09-10
1.734375,1998-09-11
1.71875,1998-09-14
1.75,1998-09-15
1.75,1998-09-16
1.71875,1998-09-17
1.8046879768371582,1998-09-18
1.761718988418579,1998-09-21
1.796875,1998-09-22
1.875,1998-09-23
1.796875,1998-09-24
1.75,1998-09-25
1.734375,1998-09-28
1.734375,1998-09-29
1.75,1998-09-30
1.65625,1998-10-01
1.6875,1998-10-02
1.65625,1998-10-05
1.65625,1998-10-06
1.703125,1998-10-07
1.625,1998-10-08
1.5078129768371582,1998-10-09
1.59375,1998-10-12
1.375,1998-10-13
1.472656011581421,1998-10-14
1.453125,1998-10-15
1.4453129768371582,1998-10-16
1.441406011581421,1998-10-19
1.4453129768371582,1998-10-20
1.453125,1998-10-21
1.4375,1998-10-22
1.4375,1998-10-23
1.46875,1998-10-26
1.4453129768371582,1998-10-27
1.5,1998-10-28
1.640625,1998-10-29
1.640625,1998-10-30
1.703125,1998-11-02
1.8359379768371582,1998-11-03
1.796875,1998-11-04
1.828125,1998-11-05
1.828125,1998-11-06
1.765625,1998-11-09
1.75,1998-11-10
1.75,1998-11-11
1.640625,1998-11-12
1.71875,1998-11-13
1.65625,1998-11-16
1.625,1998-11-17
1.5,1998-11-18
1.5625,1998-11-19
1.6484379768371582,1998-11-20
1.8203129768371582,1998-11-23
1.78125,1998-11-24
1.765625,1998-11-25
1.765625,1998-11-27
1.765625,1998-11-30
1.84375,1998-12-01
2.0,1998-12-02
2.03125,1998-12-03
2.015625,1998-12-04
1.90625,1998-12-07
2.0,1998-12-08
1.9765629768371582,1998-12-09
1.828125,1998-12-10
1.890625,1998-12-11
1.8125,1998-12-14
1.90625,1998-12-15
1.875,1998-12-16
1.875,1998-12-17
1.90625,1998-12-18
1.890625,1998-12-21
1.90625,1998-12-22
1.96875,1998-12-23
2.0,1998-12-24
1.996093988418579,1998-12-28
2.015625,1998-12-29
1.984375,1998-12-30
2.109375,1998-12-31
2.0,1999-01-04
2.09375,1999-01-05
2.039062976837158,1999-01-06
2.046875,1999-01-07
2.15625,1999-01-08
2.09375,1999-01-11
2.140625,1999-01-12
2.148437976837158,1999-01-13
2.109375,1999-01-14
2.171875,1999-01-15
2.09375,1999-01-19
2.09375,1999-01-20
2.03125,1999-01-21
2.046875,1999-01-22
2.085937976837158,1999-01-25
2.0625,1999-01-26
2.015625,1999-01-27
2.015625,1999-01-28
2.039062976837158,1999-01-29
2.054687976837158,1999-02-01
2.0,1999-02-02
1.9765629768371582,1999-02-03
1.9375,1999-02-04
1.9140629768371582,1999-02-05
1.8125,1999-02-08
1.78125,1999-02-09
1.7734379768371582,1999-02-10
1.796875,1999-02-11
1.734375,1999-02-12
1.7421879768371582,1999-02-16
1.7421879768371582,1999-02-17
1.734375,1999-02-18
1.71875,1999-02-19
1.734375,1999-02-22
1.6875,1999-02-23
1.59375,1999-02-24
1.6328129768371582,1999-02-25
1.53125,1999-02-26
1.546875,1999-03-01
1.6171879768371582,1999-03-02
1.796875,1999-03-03
1.796875,1999-03-04
1.78125,1999-03-05
1.6875,1999-03-08
1.71875,1999-03-09
1.71875,1999-03-10
1.71875,1999-03-11
1.640625,1999-03-12
1.59375,1999-03-15
1.75,1999-03-16
1.78125,1999-03-17
1.7578129768371582,1999-03-18
1.6875,1999-03-19
1.71875,1999-03-22
1.6875,1999-03-23
1.6875,1999-03-24
1.75,1999-03-25
1.75,1999-03-26
1.78125,1999-03-29
1.7890629768371582,1999-03-30
1.7578129768371582,1999-03-31
1.75,1999-04-01
1.703125,1999-04-05
1.84375,1999-04-06
1.796875,1999-04-07
1.875,1999-04-08
2.25,1999-04-09
2.5,1999-04-12
2.640625,1999-04-13
2.59375,1999-04-14
2.46875,1999-04-15
2.21875,1999-04-16
2.253906011581421,1999-04-19
2.21875,1999-04-20
2.3125,1999-04-21
2.359375,1999-04-22
2.390625,1999-04-23
2.429687976837158,1999-04-26
2.421875,1999-04-27
2.4375,1999-04-28
2.4375,1999-04-29
2.421875,1999-04-30
2.625,1999-05-03
2.710937976837158,1999-05-04
2.59375,1999-05-05
2.5625,1999-05-06
2.609375,1999-05-07
2.648437976837158,1999-05-10
2.71875,1999-05-11
2.695312976837158,1999-05-12
2.984375,1999-05-13
3.09375,1999-05-14
3.3125,1999-05-17
3.320312976837158,1999-05-18
3.203125,1999-05-19
3.28125,1999-05-20
3.046875,1999-05-21
3.109375,1999-05-24
3.140625,1999-05-25
3.101562976837158,1999-05-26
3.015625,1999-05-27
2.96875,1999-05-28
2.921875,1999-06-01
2.921875,1999-06-02
2.820312976837158,1999-06-03
2.828125,1999-06-04
2.84375,1999-06-07
2.867187976837158,1999-06-08
3.078125,1999-06-09
3.078125,1999-06-10
2.875,1999-06-11
2.882812976837158,1999-06-14
2.890625,1999-06-15
2.898437976837158,1999-06-16
2.890625,1999-06-17
2.84375,1999-06-18
2.890625,1999-06-21
2.867187976837158,1999-06-22
2.875,1999-06-23
3.0,1999-06-24
3.070312976837158,1999-06-25
3.125,1999-06-28
3.125,1999-06-29
3.140625,1999-06-30
3.1875,1999-07-01
3.203125,1999-07-02
3.460937976837158,1999-07-06
3.515625,1999-07-07
3.578125,1999-07-08
3.492187976837158,1999-07-09
3.5,1999-07-12
3.5,1999-07-13
3.515625,1999-07-14
3.515625,1999-07-15
3.46875,1999-07-16
3.46875,1999-07-19
3.484375,1999-07-20
3.492187976837158,1999-07-21
3.5,1999-07-22
3.484375,1999-07-23
3.40625,1999-07-26
3.28125,1999-07-27
3.046875,1999-07-28
3.0,1999-07-29
3.15625,1999-07-30
3.28125,1999-08-02
3.21875,1999-08-03
3.046875,1999-08-04
3.0625,1999-08-05
3.078125,1999-08-06
3.070312976837158,1999-08-09
2.859375,1999-08-10
2.921875,1999-08-11
2.96875,1999-08-12
3.09375,1999-08-13
2.984375,1999-08-16
2.984375,1999-08-17
2.96875,1999-08-18
3.28125,1999-08-19
3.5625,1999-08-20
3.640625,1999-08-23
3.609375,1999-08-24
3.515625,1999-08-25
3.492187976837158,1999-08-26
3.484375,1999-08-27
3.585937976837158,1999-08-30
3.570312976837158,1999-08-31
3.609375,1999-09-01
3.6875,1999-09-02
3.75,1999-09-03
3.78125,1999-09-07
3.625,1999-09-08
3.609375,1999-09-09
3.625,1999-09-10
3.546875,1999-09-13
3.390625,1999-09-14
3.335937976837158,1999-09-15
3.230468988418579,1999-09-16
3.1875,1999-09-17
3.28125,1999-09-20
3.1875,1999-09-21
2.421875,1999-09-22
2.632812976837158,1999-09-23
2.664062976837158,1999-09-24
2.703125,1999-09-27
2.726562976837158,1999-09-28
2.75,1999-09-29
2.765625,1999-09-30
2.765625,1999-10-01
2.71875,1999-10-04
2.96875,1999-10-05
2.9375,1999-10-06
2.65625,1999-10-07
2.679687976837158,1999-10-08
2.710937976837158,1999-10-11
2.6875,1999-10-12
2.46875,1999-10-13
2.578125,1999-10-14
2.484375,1999-10-15
2.171875,1999-10-18
2.0625,1999-10-19
2.132812976837158,1999-10-20
2.0625,1999-10-21
2.0625,1999-10-22
2.15625,1999-10-25
2.335937976837158,1999-10-26
2.484375,1999-10-27
2.492187976837158,1999-10-28
2.75,1999-10-29
2.820312976837158,1999-11-01
2.875,1999-11-02
2.734375,1999-11-03
2.710937976837158,1999-11-04
2.710937976837158,1999-11-05
2.734375,1999-11-08
2.5625,1999-11-09
2.640625,1999-11-10
2.6875,1999-11-11
2.640625,1999-11-12
2.65625,1999-11-15
2.664062976837158,1999-11-16
2.695312976837158,1999-11-17
2.75,1999-11-18
2.84375,1999-11-19
2.617187976837158,1999-11-22
2.585937976837158,1999-11-23
2.507812976837158,1999-11-24
2.5,1999-11-26
2.578125,1999-11-29
2.46875,1999-11-30
2.53125,1999-12-01
2.5,1999-12-02
2.640625,1999-12-03
2.90625,1999-12-06
3.03125,1999-12-07
3.101562976837158,1999-12-08
2.828125,1999-12-09
2.773437976837158,1999-12-10
3.03125,1999-12-13
2.65625,1999-12-14
2.664062976837158,1999-12-15
2.632812976837158,1999-12-16
2.5625,1999-12-17
2.5625,1999-12-20
2.796875,1999-12-21
3.039062976837158,1999-12-22
3.015625,1999-12-23
3.140625,1999-12-27
3.375,1999-12-28
3.330077886581421,1999-12-29
3.5,1999-12-30
3.640625,1999-12-31
3.4375,2000-01-03
3.25,2000-01-04
2.921875,2000-01-05
1.796875,2000-01-06
1.640625,2000-01-07
1.6796879768371582,2000-01-10
1.609375,2000-01-11
1.65625,2000-01-12
1.703125,2000-01-13
1.8066409826278687,2000-01-14
1.734375,2000-01-18
1.765625,2000-01-19
1.765625,2000-01-20
1.7734379768371582,2000-01-21
1.7109379768371582,2000-01-24
1.703125,2000-01-25
1.703125,2000-01-26
1.7109379768371582,2000-01-27
1.6796879768371582,2000-01-28
1.6875,2000-01-31
1.7421879768371582,2000-02-01
1.7109379768371582,2000-02-02
1.75,2000-02-03
1.734375,2000-02-04
1.8046879768371582,2000-02-07
1.84375,2000-02-08
1.8125,2000-02-09
1.796875,2000-02-10
1.75,2000-02-11
1.6875,2000-02-14
1.6796879768371582,2000-02-15
1.578125,2000-02-16
1.5078129768371582,2000-02-17
1.484375,2000-02-18
1.484375,2000-02-22
1.46875,2000-02-23
1.46875,2000-02-24
1.46875,2000-02-25
1.484375,2000-02-28
1.4453129768371582,2000-02-29
1.59375,2000-03-01
1.59375,2000-03-02
1.5703129768371582,2000-03-03
1.53125,2000-03-06
1.5,2000-03-07
1.515625,2000-03-08
1.546875,2000-03-09
1.53125,2000-03-10
1.5390629768371582,2000-03-13
1.546875,2000-03-14
1.5390629768371582,2000-03-15
1.625,2000-03-16
1.6015629768371582,2000-03-17
1.5546879768371582,2000-03-20
1.609375,2000-03-21
1.59375,2000-03-22
1.75,2000-03-23
1.78125,2000-03-24
1.796875,2000-03-27
1.796875,2000-03-28
1.8671879768371582,2000-03-29
1.84375,2000-03-30
1.84375,2000-03-31
1.796875,2000-04-03
1.7324219942092896,2000-04-04
1.6640629768371582,2000-04-05
1.6875,2000-04-06
1.703125,2000-04-07
1.7578129768371582,2000-04-10
1.78125,2000-04-11
1.734375,2000-04-12
1.671875,2000-04-13
1.625,2000-04-14
1.578125,2000-04-17
1.5859379768371582,2000-04-18
1.5234379768371582,2000-04-19
1.5625,2000-04-20
1.5625,2000-04-24
1.578125,2000-04-25
1.40625,2000-04-26
1.4140629768371582,2000-04-27
1.34375,2000-04-28
1.3046879768371582,2000-05-01
1.375,2000-05-02
1.3359379768371582,2000-05-03
1.390625,2000-05-04
1.390625,2000-05-05
1.375,2000-05-08
1.34375,2000-05-09
1.3125,2000-05-10
1.3359379768371582,2000-05-11
1.3359379768371582,2000-05-12
1.296875,2000-05-15
1.328125,2000-05-16
1.265625,2000-05-17
1.265625,2000-05-18
1.2578129768371582,2000-05-19
1.234375,2000-05-22
1.234375,2000-05-23
1.234375,2000-05-24
1.1875,2000-05-25
1.21875,2000-05-26
1.1875,2000-05-30
1.125,2000-05-31
1.1894530057907104,2000-06-01
1.2265629768371582,2000-06-02
1.3125,2000-06-05
1.4296879768371582,2000-06-06
1.4765629768371582,2000-06-07
1.3828129768371582,2000-06-08
1.3515629768371582,2000-06-09
1.2421879768371582,2000-06-12
1.207031011581421,2000-06-13
1.234375,2000-06-14
1.25,2000-06-15
1.25,2000-06-16
1.2578129768371582,2000-06-19
1.2578129768371582,2000-06-20
1.2109379768371582,2000-06-21
1.105468988418579,2000-06-22
1.109375,2000-06-23
1.1015629768371582,2000-06-26
1.109375,2000-06-27
1.140625,2000-06-28
1.125,2000-06-29
1.1015629768371582,2000-06-30
1.265625,2000-07-03
1.1875,2000-07-05
1.265625,2000-07-06
1.25,2000-07-07
1.265625,2000-07-10
1.25,2000-07-11
1.25,2000-07-12
1.2734379768371582,2000-07-13
1.4296879768371582,2000-07-14
1.375,2000-07-17
1.3515629768371582,2000-07-18
1.34375,2000-07-19
1.2734379768371582,2000-07-20
1.3515629768371582,2000-07-21
1.328125,2000-07-24
1.328125,2000-07-25
1.3359379768371582,2000-07-26
1.3515629768371582,2000-07-27
1.3125,2000-07-28
1.34375,2000-07-31
1.359375,2000-08-01
1.34375,2000-08-02
1.203125,2000-08-03
1.09375,2000-08-04
1.109375,2000-08-07
1.1171879768371582,2000-08-08
1.1171879768371582,2000-08-09
1.109375,2000-08-10
1.140625,2000-08-11
1.1328129768371582,2000-08-14
1.1855469942092896,2000-08-15
1.1875,2000-08-16
1.171875,2000-08-17
1.1640629768371582,2000-08-18
1.15625,2000-08-21
1.15625,2000-08-22
1.15625,2000-08-23
1.15625,2000-08-24
1.125,2000-08-25
1.0625,2000-08-28
1.050781011581421,2000-08-29
1.0703129768371582,2000-08-30
1.0703129768371582,2000-08-31
1.0625,2000-09-01
1.0546879768371582,2000-09-05
1.0625,2000-09-06
1.09375,2000-09-07
1.0859379768371582,2000-09-08
1.1875,2000-09-11
1.1875,2000-09-12
1.2265629768371582,2000-09-13
1.25,2000-09-14
1.3359379768371582,2000-09-15
1.328125,2000-09-18
1.296875,2000-09-19
1.296875,2000-09-20
1.3046879768371582,2000-09-21
1.3046879768371582,2000-09-22
1.3125,2000-09-25
1.3359379768371582,2000-09-26
1.296875,2000-09-27
1.3046879768371582,2000-09-28
1.296875,2000-09-29
1.265625,2000-10-02
1.265625,2000-10-03
1.2578129768371582,2000-10-04
1.25,2000-10-05
1.234375,2000-10-06
1.171875,2000-10-09
1.1640629768371582,2000-10-10
1.1328129768371582,2000-10-11
1.1015629768371582,2000-10-12
1.109375,2000-10-13
1.078125,2000-10-16
1.082031011581421,2000-10-17
1.0625,2000-10-18
1.015625,2000-10-19
1.0,2000-10-20
0.9921879768371582,2000-10-23
1.0,2000-10-24
0.953125,2000-10-25
0.96875,2000-10-26
0.984375,2000-10-27
1.015625,2000-10-30
1.1015629768371582,2000-10-31
1.125,2000-11-01
1.109375,2000-11-02
1.03125,2000-11-03
1.0078129768371582,2000-11-06
1.003906011581421,2000-11-07
0.9921879768371582,2000-11-08
1.0,2000-11-09
0.9960939884185791,2000-11-10
1.0,2000-11-13
1.0078129768371582,2000-11-14
1.015625,2000-11-15
0.984375,2000-11-16
1.015625,2000-11-17
1.0,2000-11-20
0.9882810115814209,2000-11-21
0.96875,2000-11-22
1.0,2000-11-24
1.0,2000-11-27
1.0078129768371582,2000-11-28
1.0078129768371582,2000-11-29
1.0,2000-11-30
1.0,2000-12-01
1.0,2000-12-04
1.0,2000-12-05
0.9765629768371582,2000-12-06
1.0,2000-12-07
0.9960939884185791,2000-12-08
0.9765629768371582,2000-12-11
0.9765629768371582,2000-12-12
0.9609379768371582,2000-12-13
0.9609379768371582,2000-12-14
0.8789060115814209,2000-12-15
0.8671879768371582,2000-12-18
0.953125,2000-12-19
1.0,2000-12-20
0.9921879768371582,2000-12-21
0.9921879768371582,2000-12-22
0.984375,2000-12-26
1.0078129768371582,2000-12-27
1.0546879768371582,2000-12-28
0.9921879768371582,2000-12-29
1.015625,2001-01-02
1.03125,2001-01-03
1.0078129768371582,2001-01-04
1.0390629768371582,2001-01-05
1.046875,2001-01-08
1.046875,2001-01-09
1.0234379768371582,2001-01-10
1.0234379768371582,2001-01-11
1.0390629768371582,2001-01-12
1.109375,2001-01-16
1.125,2001-01-17
1.1640629768371582,2001-01-18
1.1484379768371582,2001-01-19
1.1796879768371582,2001-01-22
1.121093988418579,2001-01-23
1.125,2001-01-24
1.078125,2001-01-25
1.109375,2001-01-26
1.109375,2001-01-29
1.109375,2001-01-30
1.109375,2001-01-31
1.234375,2001-02-01
1.191406011581421,2001-02-02
1.234375,2001-02-05
1.3828129768371582,2001-02-06
1.3515629768371582,2001-02-07
1.3359379768371582,2001-02-08
1.3046879768371582,2001-02-09
1.2890629768371582,2001-02-12
1.3203129768371582,2001-02-13
1.3203129768371582,2001-02-14
1.4375,2001-02-15
1.5078129768371582,2001-02-16
1.5703129768371582,2001-02-20
1.5,2001-02-21
1.46875,2001-02-22
1.3984379768371582,2001-02-23
1.3828129768371582,2001-02-26
1.390625,2001-02-27
1.3984379768371582,2001-02-28
1.4375,2001-03-01
1.390625,2001-03-02
1.296875,2001-03-05
1.3984379768371582,2001-03-06
1.4609379768371582,2001-03-07
1.4453129768371582,2001-03-08
1.453125,2001-03-09
1.5,2001-03-12
1.4453129768371582,2001-03-13
1.3984379768371582,2001-03-14
1.4140629768371582,2001-03-15
1.4140629768371582,2001-03-16
1.4296879768371582,2001-03-19
1.4296879768371582,2001-03-20
1.4296879768371582,2001-03-21
1.4140629768371582,2001-03-22
1.359375,2001-03-23
1.34375,2001-03-26
1.328125,2001-03-27
1.328125,2001-03-28
1.3046879768371582,2001-03-29
1.3359379768371582,2001-03-30
1.328125,2001-04-02
1.3046879768371582,2001-04-03
1.296875,2001-04-04
1.3046879768371582,2001-04-05
1.328125,2001-04-06
1.3250000476837158,2001-04-09
1.3312499523162842,2001-04-10
1.3387500047683716,2001-04-11
1.4187500476837158,2001-04-12
1.381250023841858,2001-04-16
1.3875000476837158,2001-04-17
1.409999966621399,2001-04-18
1.4287500381469727,2001-04-19
1.4249999523162842,2001-04-20
1.4287500381469727,2001-04-23
1.4424999952316284,2001-04-24
1.4950000047683716,2001-04-25
1.5099999904632568,2001-04-26
1.7000000476837158,2001-04-27
1.627500057220459,2001-04-30
1.65625,2001-05-01
1.6375000476837158,2001-05-02
1.6375000476837158,2001-05-03
1.6875,2001-05-04
1.649999976158142,2001-05-07
1.649999976158142,2001-05-08
1.649999976158142,2001-05-09
1.5737500190734863,2001-05-10
1.5075000524520874,2001-05-11
1.556249976158142,2001-05-14
1.7000000476837158,2001-05-15
1.7937500476837158,2001-05-16
1.8250000476837158,2001-05-17
1.875,2001-05-18
1.8737499713897705,2001-05-21
1.8700000047683716,2001-05-22
1.878749966621399,2001-05-23
1.902500033378601,2001-05-24
2.0,2001-05-25
2.007499933242798,2001-05-29
1.996250033378601,2001-05-30
1.9800000190734863,2001-05-31
1.96875,2001-06-01
1.912500023841858,2001-06-04
1.8674999475479126,2001-06-05
1.5724999904632568,2001-06-06
1.6575000286102295,2001-06-07
1.5887500047683716,2001-06-08
1.6074999570846558,2001-06-11
1.5625,2001-06-12
1.5850000381469727,2001-06-13
1.5625,2001-06-14
1.6512500047683716,2001-06-15
1.5187499523162842,2001-06-18
1.4375,2001-06-19
1.475000023841858,2001-06-20
1.5187499523162842,2001-06-21
1.506250023841858,2001-06-22
1.715000033378601,2001-06-25
1.7062499523162842,2001-06-26
1.662500023841858,2001-06-27
1.4762500524520874,2001-06-28
1.3424999713897705,2001-06-29
1.381250023841858,2001-07-02
1.3700000047683716,2001-07-03
1.3849999904632568,2001-07-05
1.375,2001-07-06
1.381250023841858,2001-07-09
1.3674999475479126,2001-07-10
1.3862500190734863,2001-07-11
1.409999966621399,2001-07-12
1.4612499475479126,2001-07-13
1.5049999952316284,2001-07-16
1.4874999523162842,2001-07-17
1.4737499952316284,2001-07-18
1.493749976158142,2001-07-19
1.5125000476837158,2001-07-20
1.475000023841858,2001-07-23
1.462499976158142,2001-07-24
1.4737499952316284,2001-07-25
1.3624999523162842,2001-07-26
1.4262499809265137,2001-07-27
1.431249976158142,2001-07-30
1.4225000143051147,2001-07-31
1.4375,2001-08-01
1.4175000190734863,2001-08-02
1.372499942779541,2001-08-03
1.3662500381469727,2001-08-06
1.4375,2001-08-07
1.4262499809265137,2001-08-08
1.412500023841858,2001-08-09
1.4299999475479126,2001-08-10
1.431249976158142,2001-08-13
1.443750023841858,2001-08-14
1.4424999952316284,2001-08-15
1.6749999523162842,2001-08-16
1.7999999523162842,2001-08-17
1.9137500524520874,2001-08-20
1.877500057220459,2001-08-21
1.881250023841858,2001-08-22
1.8650000095367432,2001-08-23
1.8799999952316284,2001-08-24
1.8624999523162842,2001-08-27
1.850000023841858,2001-08-28
1.8737499713897705,2001-08-29
1.8849999904632568,2001-08-30
1.9987499713897705,2001-08-31
1.9774999618530273,2001-09-04
2.049999952316284,2001-09-05
2.15625,2001-09-06
2.043750047683716,2001-09-07
1.9562499523162842,2001-09-10
1.784999966621399,2001-09-17
1.6762499809265137,2001-09-18
1.691249966621399,2001-09-19
1.5399999618530273,2001-09-20
1.318750023841858,2001-09-21
1.3125,2001-09-24
1.34375,2001-09-25
1.3450000286102295,2001-09-26
1.306249976158142,2001-09-27
1.399999976158142,2001-09-28
1.4249999523162842,2001-10-01
1.537500023841858,2001-10-02
1.7350000143051147,2001-10-03
1.816249966621399,2001-10-04
1.756250023841858,2001-10-05
1.7000000476837158,2001-10-08
1.6362500190734863,2001-10-09
1.6124999523162842,2001-10-10
1.78125,2001-10-11
1.75,2001-10-12
1.75,2001-10-15
1.75,2001-10-16
1.75,2001-10-17
1.681249976158142,2001-10-18
1.752500057220459,2001-10-19
1.75,2001-10-22
1.756250023841858,2001-10-23
1.78125,2001-10-24
1.7374999523162842,2001-10-25
1.7312500476837158,2001-10-26
1.6787500381469727,2001-10-29
1.524999976158142,2001-10-30
1.625,2001-10-31
1.5750000476837158,2001-11-01
1.693750023841858,2001-11-02
1.6825000047683716,2001-11-05
1.712499976158142,2001-11-06
1.7599999904632568,2001-11-07
1.8937499523162842,2001-11-08
1.931249976158142,2001-11-09
1.96875,2001-11-12
2.1237499713897705,2001-11-13
2.1187500953674316,2001-11-14
2.346250057220459,2001-11-15
2.309999942779541,2001-11-16
2.25,2001-11-19
2.2362499237060547,2001-11-20
2.2537500858306885,2001-11-21
2.25,2001-11-23
2.450000047683716,2001-11-26
2.536250114440918,2001-11-27
2.481250047683716,2001-11-28
2.398750066757202,2001-11-29
2.328749895095825,2001-11-30
2.3125,2001-12-03
2.2987499237060547,2001-12-04
2.418750047683716,2001-12-05
2.356250047683716,2001-12-06
2.4312500953674316,2001-12-07
2.543750047683716,2001-12-10
2.737499952316284,2001-12-11
2.661250114440918,2001-12-12
2.4937500953674316,2001-12-13
2.6624999046325684,2001-12-14
2.634999990463257,2001-12-17
2.762500047683716,2001-12-18
2.7562499046325684,2001-12-19
2.84375,2001-12-20
3.0399999618530273,2001-12-21
3.0425000190734863,2001-12-24
2.956249952316284,2001-12-26
2.983750104904175,2001-12-27
3.0562500953674316,2001-12-28
3.015000104904175,2001-12-31
3.0687499046325684,2002-01-02
3.125,2002-01-03
3.09375,2002-01-04
3.112499952316284,2002-01-07
3.0999999046325684,2002-01-08
3.1050000190734863,2002-01-09
3.137500047683716,2002-01-10
3.0875000953674316,2002-01-11
3.0875000953674316,2002-01-14
3.1075000762939453,2002-01-15
2.8949999809265137,2002-01-16
2.9749999046325684,2002-01-17
3.0799999237060547,2002-01-18
3.1312499046325684,2002-01-22
3.1449999809265137,2002-01-23
3.2249999046325684,2002-01-24
3.25,2002-01-25
3.2562499046325684,2002-01-28
3.25,2002-01-29
3.2512500286102295,2002-01-30
3.2674999237060547,2002-01-31
3.216249942779541,2002-02-01
3.2125000953674316,2002-02-04
3.1987500190734863,2002-02-05
3.1700000762939453,2002-02-06
3.21875,2002-02-07
3.2149999141693115,2002-02-08
